concept1,concept2,yes,no
crocodile,peacock,-9.625089645385742,-8.96453857421875e-05
crocodile,crane,-9.625085830688477,-8.58306884765625e-05
crocodile,flamingo,-9.625085830688477,-8.58306884765625e-05
crocodile,heron,-9.625091552734375,-9.1552734375e-05
crocodile,duck,-9.875068664550781,-6.866455078125e-05
crocodile,goose,-9.750076293945312,-7.62939453125e-05
crocodile,pelican,-9.687582015991211,-8.20159912109375e-05
crocodile,penguin,-9.81257438659668,-7.43865966796875e-05
crocodile,seagull,-9.750080108642578,-8.0108642578125e-05
crocodile,swan,-9.875068664550781,-6.866455078125e-05
crocodile,hummingbird,-9.750080108642578,-8.0108642578125e-05
crocodile,kingfisher,-9.500099182128906,-9.918212890625e-05
crocodile,woodpecker,-9.562591552734375,-9.1552734375e-05
crocodile,emu,-9.687585830688477,-8.58306884765625e-05
crocodile,ostrich,-9.81257438659668,-7.43865966796875e-05
crocodile,carp,-9.750076293945312,-7.62939453125e-05
crocodile,goldfish,-9.687580108642578,-8.0108642578125e-05
crocodile,minnow,-9.750080108642578,-8.0108642578125e-05
crocodile,cod,-9.375102996826172,-0.000102996826171875
crocodile,herring,-9.687582015991211,-8.20159912109375e-05
crocodile,sardine,-9.812572479248047,-7.2479248046875e-05
crocodile,salmon,-9.875068664550781,-6.866455078125e-05
crocodile,trout,-9.750076293945312,-7.62939453125e-05
crocodile,eel,-10.187553405761719,-5.340576171875e-05
crocodile,flounder,-9.562591552734375,-9.1552734375e-05
crocodile,mackerel,-9.62508773803711,-8.7738037109375e-05
crocodile,tuna,-9.750076293945312,-7.62939453125e-05
crocodile,seahorse,-9.687583923339844,-8.392333984375e-05
crocodile,shark,-10.37504768371582,-4.76837158203125e-05
crocodile,bee,-10.06256103515625,-6.103515625e-05
crocodile,hornet,-9.875076293945312,-7.62939453125e-05
crocodile,wasp,-9.937572479248047,-7.2479248046875e-05
crocodile,ant,-9.687583923339844,-8.392333984375e-05
crocodile,beetle,-10.125057220458984,-5.7220458984375e-05
crocodile,ladybird,-9.625085830688477,-8.58306884765625e-05
crocodile,butterfly,-10.06256103515625,-6.103515625e-05
crocodile,moth,-9.812578201293945,-7.82012939453125e-05
crocodile,cockroach,-9.625091552734375,-9.1552734375e-05
crocodile,cricket,-9.937568664550781,-6.866455078125e-05
crocodile,grasshopper,-10.125057220458984,-5.7220458984375e-05
crocodile,locust,-9.812578201293945,-7.82012939453125e-05
crocodile,dragonfly,-9.750078201293945,-7.82012939453125e-05
crocodile,flea,-10.000064849853516,-6.4849853515625e-05
crocodile,housefly,-9.81257438659668,-7.43865966796875e-05
crocodile,mosquito,-9.56259536743164,-9.5367431640625e-05
crocodile,stick_insect,-9.687582015991211,-8.20159912109375e-05
crocodile,termite,-9.750076293945312,-7.62939453125e-05
crocodile,centipede,-10.062562942504883,-6.29425048828125e-05
crocodile,millipede,-9.812578201293945,-7.82012939453125e-05
crocodile,scorpion,-10.062562942504883,-6.29425048828125e-05
crocodile,spider,-10.000066757202148,-6.67572021484375e-05
crocodile,tarantula,-9.750082015991211,-8.20159912109375e-05
crocodile,crab,-10.125057220458984,-5.7220458984375e-05
crocodile,crayfish,-9.750080108642578,-8.0108642578125e-05
crocodile,lobster,-9.750076293945312,-7.62939453125e-05
crocodile,prawn,-9.500093460083008,-9.34600830078125e-05
crocodile,shrimp,-9.812572479248047,-7.2479248046875e-05
crocodile,slug,-9.937566757202148,-6.67572021484375e-05
crocodile,snail,-10.000062942504883,-6.29425048828125e-05
crocodile,clam,-9.62508773803711,-8.7738037109375e-05
crocodile,mussel,-9.625089645385742,-8.96453857421875e-05
crocodile,scallop,-9.687583923339844,-8.392333984375e-05
crocodile,oyster,-9.562591552734375,-9.1552734375e-05
crocodile,squid,-10.125057220458984,-5.7220458984375e-05
crocodile,octopus,-9.87507438659668,-7.43865966796875e-05
crocodile,worm,-10.062559127807617,-5.91278076171875e-05
crocodile,jellyfish,-10.125059127807617,-5.91278076171875e-05
alligator,animal,-5.7220458984375e-05,-11.687557220458984
alligator,vertebrate,-4.76837158203125e-05,-11.37504768371582
alligator,invertebrate,-10.250053405761719,-5.340576171875e-05
alligator,mammal,-10.437543869018555,-4.38690185546875e-05
alligator,bird,-9.687582015991211,-8.20159912109375e-05
alligator,reptile,-3.62396240234375e-05,-11.937536239624023
alligator,amphibian,-10.37504768371582,-4.76837158203125e-05
alligator,fish,-10.125053405761719,-5.340576171875e-05
alligator,arthropod,-10.375055313110352,-5.53131103515625e-05
alligator,insect,-10.375051498413086,-5.14984130859375e-05
alligator,bird of prey,-10.062566757202148,-6.67572021484375e-05
alligator,aquatic bird,-10.000066757202148,-6.67572021484375e-05
alligator,canine,-10.250051498413086,-5.14984130859375e-05
alligator,feline,-10.187553405761719,-5.340576171875e-05
alligator,primate,-10.250055313110352,-5.53131103515625e-05
alligator,aquatic mammal,-10.125059127807617,-5.91278076171875e-05
alligator,rodent,-10.12506103515625,-6.103515625e-05
alligator,bat,-10.062564849853516,-6.4849853515625e-05
alligator,bear,-10.187555313110352,-5.53131103515625e-05
alligator,cat,-10.187555313110352,-5.53131103515625e-05
alligator,cheetah,-10.250055313110352,-5.53131103515625e-05
alligator,leopard,-10.000066757202148,-6.67572021484375e-05
alligator,lion,-10.125059127807617,-5.91278076171875e-05
alligator,panther,-10.062562942504883,-6.29425048828125e-05
alligator,tiger,-10.125059127807617,-5.91278076171875e-05
alligator,dog,-10.312549591064453,-4.9591064453125e-05
alligator,fox,-10.187557220458984,-5.7220458984375e-05
alligator,hyena,-10.187559127807617,-5.91278076171875e-05
alligator,wolf,-10.12506103515625,-6.103515625e-05
alligator,raccoon,-9.687585830688477,-8.58306884765625e-05
alligator,skunk,-9.687585830688477,-8.58306884765625e-05
alligator,otter,-10.000064849853516,-6.4849853515625e-05
alligator,beaver,-9.812572479248047,-7.2479248046875e-05
alligator,chipmunk,-9.875070571899414,-7.05718994140625e-05
alligator,squirrel,-10.000066757202148,-6.67572021484375e-05
alligator,gerbil,-9.687583923339844,-8.392333984375e-05
alligator,guinea_pig,-9.875072479248047,-7.2479248046875e-05
alligator,hamster,-9.812572479248047,-7.2479248046875e-05
alligator,mouse,-9.750076293945312,-7.62939453125e-05
alligator,porcupine,-9.68758773803711,-8.7738037109375e-05
alligator,rat,-9.812576293945312,-7.62939453125e-05
alligator,buffalo,-10.062564849853516,-6.4849853515625e-05
alligator,cow,-10.125059127807617,-5.91278076171875e-05
alligator,ox,-9.625091552734375,-9.1552734375e-05
alligator,goat,-10.062564849853516,-6.4849853515625e-05
alligator,sheep,-10.12506103515625,-6.103515625e-05
alligator,deer,-10.12506103515625,-6.103515625e-05
alligator,moose,-10.062564849853516,-6.4849853515625e-05
alligator,giraffe,-9.875072479248047,-7.2479248046875e-05
alligator,camel,-9.875072479248047,-7.2479248046875e-05
alligator,hippo,-9.562593460083008,-9.34600830078125e-05
alligator,llama,-9.875072479248047,-7.2479248046875e-05
alligator,pig,-9.750080108642578,-8.0108642578125e-05
alligator,donkey,-10.062564849853516,-6.4849853515625e-05
alligator,horse,-10.12506103515625,-6.103515625e-05
alligator,pony,-9.87507438659668,-7.43865966796875e-05
alligator,zebra,-10.062564849853516,-6.4849853515625e-05
alligator,rhino,-10.062564849853516,-6.4849853515625e-05
alligator,gorilla,-10.000064849853516,-6.4849853515625e-05
alligator,monkey,-10.187557220458984,-5.7220458984375e-05
alligator,hedgehog,-10.062562942504883,-6.29425048828125e-05
alligator,rabbit,-10.125057220458984,-5.7220458984375e-05
alligator,seal,-9.937568664550781,-6.866455078125e-05
alligator,walrus,-9.812578201293945,-7.82012939453125e-05
alligator,dolphin,-10.125059127807617,-5.91278076171875e-05
alligator,whale,-10.187555313110352,-5.53131103515625e-05
alligator,elephant,-10.062562942504883,-6.29425048828125e-05
alligator,kangaroo,-10.06256103515625,-6.103515625e-05
alligator,platypus,-10.062562942504883,-6.29425048828125e-05
alligator,crocodile,-2.814899444580078,-0.06489944458007812
alligator,alligator,-0.000469207763671875,-8.187969207763672
alligator,lizard,-7.188325881958008,-0.0008258819580078125
alligator,iguana,-9.750076293945312,-7.62939453125e-05
alligator,rattlesnake,-10.375051498413086,-5.14984130859375e-05
alligator,tortoise,-10.000062942504883,-6.29425048828125e-05
alligator,turtle,-9.687582015991211,-8.20159912109375e-05
alligator,frog,-10.31254768371582,-4.76837158203125e-05
alligator,toad,-10.000066757202148,-6.67572021484375e-05
alligator,budgie,-9.62508773803711,-8.7738037109375e-05
alligator,parakeet,-10.000070571899414,-7.05718994140625e-05
alligator,buzzard,-10.000070571899414,-7.05718994140625e-05
alligator,falcon,-10.000066757202148,-6.67572021484375e-05
alligator,hawk,-10.125059127807617,-5.91278076171875e-05
alligator,eagle,-10.125059127807617,-5.91278076171875e-05
alligator,owl,-10.000062942504883,-6.29425048828125e-05
alligator,canary,-9.687582015991211,-8.20159912109375e-05
alligator,magpie,-9.750082015991211,-8.20159912109375e-05
alligator,raven,-9.625091552734375,-9.1552734375e-05
alligator,nightingale,-9.562593460083008,-9.34600830078125e-05
alligator,robin,-9.625085830688477,-8.58306884765625e-05
alligator,starling,-9.43760871887207,-0.0001087188720703125
alligator,sparrow,-9.81257438659668,-7.43865966796875e-05
alligator,wren,-9.562593460083008,-9.34600830078125e-05
alligator,chicken,-9.687580108642578,-8.0108642578125e-05
alligator,cockerel,-9.625089645385742,-8.96453857421875e-05
alligator,turkey,-9.687582015991211,-8.20159912109375e-05
alligator,dove,-9.750080108642578,-8.0108642578125e-05
alligator,pigeon,-9.81257438659668,-7.43865966796875e-05
alligator,partridge,-9.562597274780273,-9.72747802734375e-05
alligator,peacock,-9.625091552734375,-9.1552734375e-05
alligator,crane,-9.750078201293945,-7.82012939453125e-05
alligator,flamingo,-9.875068664550781,-6.866455078125e-05
alligator,heron,-9.750083923339844,-8.392333984375e-05
alligator,duck,-10.000062942504883,-6.29425048828125e-05
alligator,goose,-9.750078201293945,-7.82012939453125e-05
alligator,pelican,-9.750080108642578,-8.0108642578125e-05
alligator,penguin,-10.000064849853516,-6.4849853515625e-05
alligator,seagull,-9.875072479248047,-7.2479248046875e-05
alligator,swan,-10.062562942504883,-6.29425048828125e-05
alligator,hummingbird,-9.81257438659668,-7.43865966796875e-05
alligator,kingfisher,-9.625093460083008,-9.34600830078125e-05
alligator,woodpecker,-9.62508773803711,-8.7738037109375e-05
alligator,emu,-9.750082015991211,-8.20159912109375e-05
alligator,ostrich,-9.875070571899414,-7.05718994140625e-05
alligator,carp,-9.750078201293945,-7.82012939453125e-05
alligator,goldfish,-9.687582015991211,-8.20159912109375e-05
alligator,minnow,-9.750083923339844,-8.392333984375e-05
alligator,cod,-9.56258773803711,-8.7738037109375e-05
alligator,herring,-9.687583923339844,-8.392333984375e-05
alligator,sardine,-9.812576293945312,-7.62939453125e-05
alligator,salmon,-10.06256103515625,-6.103515625e-05
alligator,trout,-9.937566757202148,-6.67572021484375e-05
alligator,eel,-10.250051498413086,-5.14984130859375e-05
alligator,flounder,-9.562593460083008,-9.34600830078125e-05
alligator,mackerel,-9.750080108642578,-8.0108642578125e-05
alligator,tuna,-9.750076293945312,-7.62939453125e-05
alligator,seahorse,-9.812576293945312,-7.62939453125e-05
alligator,shark,-10.375049591064453,-4.9591064453125e-05
alligator,bee,-10.062562942504883,-6.29425048828125e-05
alligator,hornet,-9.937572479248047,-7.2479248046875e-05
alligator,wasp,-9.93757438659668,-7.43865966796875e-05
alligator,ant,-9.625089645385742,-8.96453857421875e-05
alligator,beetle,-10.375049591064453,-4.9591064453125e-05
alligator,ladybird,-9.375110626220703,-0.000110626220703125
alligator,butterfly,-10.125059127807617,-5.91278076171875e-05
alligator,moth,-9.750082015991211,-8.20159912109375e-05
alligator,cockroach,-9.625089645385742,-8.96453857421875e-05
alligator,cricket,-9.937568664550781,-6.866455078125e-05
alligator,grasshopper,-10.125057220458984,-5.7220458984375e-05
alligator,locust,-9.875072479248047,-7.2479248046875e-05
alligator,dragonfly,-9.875070571899414,-7.05718994140625e-05
alligator,flea,-9.87507438659668,-7.43865966796875e-05
alligator,housefly,-9.81257438659668,-7.43865966796875e-05
alligator,mosquito,-9.375110626220703,-0.000110626220703125
alligator,stick_insect,-9.750080108642578,-8.0108642578125e-05
alligator,termite,-9.750078201293945,-7.82012939453125e-05
alligator,centipede,-10.062564849853516,-6.4849853515625e-05
alligator,millipede,-9.812580108642578,-8.0108642578125e-05
alligator,scorpion,-10.250055313110352,-5.53131103515625e-05
alligator,spider,-10.187557220458984,-5.7220458984375e-05
alligator,tarantula,-10.000066757202148,-6.67572021484375e-05
alligator,crab,-10.187555313110352,-5.53131103515625e-05
alligator,crayfish,-9.687585830688477,-8.58306884765625e-05
alligator,lobster,-9.750078201293945,-7.82012939453125e-05
alligator,prawn,-9.750078201293945,-7.82012939453125e-05
alligator,shrimp,-9.687583923339844,-8.392333984375e-05
alligator,slug,-9.875072479248047,-7.2479248046875e-05
alligator,snail,-10.06256103515625,-6.103515625e-05
alligator,clam,-9.750082015991211,-8.20159912109375e-05
alligator,mussel,-9.562597274780273,-9.72747802734375e-05
alligator,scallop,-9.750082015991211,-8.20159912109375e-05
alligator,oyster,-9.437602996826172,-0.000102996826171875
alligator,squid,-10.06256103515625,-6.103515625e-05
alligator,octopus,-9.87507438659668,-7.43865966796875e-05
alligator,worm,-10.187555313110352,-5.53131103515625e-05
alligator,jellyfish,-10.250055313110352,-5.53131103515625e-05
lizard,animal,-4.38690185546875e-05,-12.062543869018555
lizard,vertebrate,-4.38690185546875e-05,-11.625043869018555
lizard,invertebrate,-10.500043869018555,-4.38690185546875e-05
lizard,mammal,-11.000028610229492,-2.86102294921875e-05
lizard,bird,-10.562540054321289,-4.00543212890625e-05
lizard,reptile,-4.1961669921875e-05,-12.250041961669922
lizard,amphibian,-10.937530517578125,-3.0517578125e-05
lizard,fish,-10.625038146972656,-3.814697265625e-05
lizard,arthropod,-10.750038146972656,-3.814697265625e-05
lizard,insect,-10.81253433227539,-3.4332275390625e-05
lizard,bird of prey,-10.312553405761719,-5.340576171875e-05
lizard,aquatic bird,-10.312553405761719,-5.340576171875e-05
lizard,canine,-10.37504768371582,-4.76837158203125e-05
lizard,feline,-10.250049591064453,-4.9591064453125e-05
lizard,primate,-10.437545776367188,-4.57763671875e-05
lizard,aquatic mammal,-10.375053405761719,-5.340576171875e-05
lizard,rodent,-10.875030517578125,-3.0517578125e-05
lizard,bat,-10.37504768371582,-4.76837158203125e-05
lizard,bear,-10.250049591064453,-4.9591064453125e-05
lizard,cat,-10.437543869018555,-4.38690185546875e-05
lizard,cheetah,-10.187553405761719,-5.340576171875e-05
lizard,leopard,-9.750076293945312,-7.62939453125e-05
lizard,lion,-10.062559127807617,-5.91278076171875e-05
lizard,panther,-10.000062942504883,-6.29425048828125e-05
lizard,tiger,-10.062559127807617,-5.91278076171875e-05
lizard,dog,-10.500041961669922,-4.1961669921875e-05
lizard,fox,-10.37504768371582,-4.76837158203125e-05
lizard,hyena,-10.187555313110352,-5.53131103515625e-05
lizard,wolf,-10.312549591064453,-4.9591064453125e-05
lizard,raccoon,-10.062562942504883,-6.29425048828125e-05
lizard,skunk,-10.187555313110352,-5.53131103515625e-05
lizard,otter,-10.187555313110352,-5.53131103515625e-05
lizard,beaver,-10.062559127807617,-5.91278076171875e-05
lizard,chipmunk,-10.250053405761719,-5.340576171875e-05
lizard,squirrel,-10.500043869018555,-4.38690185546875e-05
lizard,gerbil,-10.187555313110352,-5.53131103515625e-05
lizard,guinea_pig,-10.125057220458984,-5.7220458984375e-05
lizard,hamster,-10.250051498413086,-5.14984130859375e-05
lizard,mouse,-10.375043869018555,-4.38690185546875e-05
lizard,porcupine,-10.062562942504883,-6.29425048828125e-05
lizard,rat,-10.500041961669922,-4.1961669921875e-05
lizard,buffalo,-10.06256103515625,-6.103515625e-05
lizard,cow,-10.187553405761719,-5.340576171875e-05
lizard,ox,-10.000064849853516,-6.4849853515625e-05
lizard,goat,-10.187555313110352,-5.53131103515625e-05
lizard,sheep,-10.250051498413086,-5.14984130859375e-05
lizard,deer,-10.187555313110352,-5.53131103515625e-05
lizard,moose,-10.000064849853516,-6.4849853515625e-05
lizard,giraffe,-9.81257438659668,-7.43865966796875e-05
lizard,camel,-10.06256103515625,-6.103515625e-05
lizard,hippo,-9.81257438659668,-7.43865966796875e-05
lizard,llama,-9.81257438659668,-7.43865966796875e-05
lizard,pig,-10.125059127807617,-5.91278076171875e-05
lizard,donkey,-10.187557220458984,-5.7220458984375e-05
lizard,horse,-10.187553405761719,-5.340576171875e-05
lizard,pony,-10.06256103515625,-6.103515625e-05
lizard,zebra,-10.125059127807617,-5.91278076171875e-05
lizard,rhino,-10.062562942504883,-6.29425048828125e-05
lizard,gorilla,-10.000064849853516,-6.4849853515625e-05
lizard,monkey,-10.500041961669922,-4.1961669921875e-05
lizard,hedgehog,-10.187555313110352,-5.53131103515625e-05
lizard,rabbit,-10.375045776367188,-4.57763671875e-05
lizard,seal,-10.06256103515625,-6.103515625e-05
lizard,walrus,-10.000066757202148,-6.67572021484375e-05
lizard,dolphin,-10.125059127807617,-5.91278076171875e-05
lizard,whale,-10.187555313110352,-5.53131103515625e-05
lizard,elephant,-10.062559127807617,-5.91278076171875e-05
lizard,kangaroo,-10.125057220458984,-5.7220458984375e-05
lizard,platypus,-10.125059127807617,-5.91278076171875e-05
lizard,crocodile,-10.062559127807617,-5.91278076171875e-05
lizard,alligator,-10.187555313110352,-5.53131103515625e-05
lizard,lizard,-0.0001888275146484375,-9.437688827514648
lizard,iguana,-9.687585830688477,-8.58306884765625e-05
lizard,rattlesnake,-10.250053405761719,-5.340576171875e-05
lizard,tortoise,-10.00006103515625,-6.103515625e-05
lizard,turtle,-10.375045776367188,-4.57763671875e-05
lizard,frog,-10.75003433227539,-3.4332275390625e-05
lizard,toad,-10.437545776367188,-4.57763671875e-05
lizard,budgie,-10.06256103515625,-6.103515625e-05
lizard,parakeet,-10.250057220458984,-5.7220458984375e-05
lizard,buzzard,-10.12506103515625,-6.103515625e-05
lizard,falcon,-10.125059127807617,-5.91278076171875e-05
lizard,hawk,-10.312551498413086,-5.14984130859375e-05
lizard,eagle,-10.187555313110352,-5.53131103515625e-05
lizard,owl,-10.125057220458984,-5.7220458984375e-05
lizard,canary,-10.062559127807617,-5.91278076171875e-05
lizard,magpie,-10.125057220458984,-5.7220458984375e-05
lizard,raven,-10.000066757202148,-6.67572021484375e-05
lizard,nightingale,-9.750076293945312,-7.62939453125e-05
lizard,robin,-10.125055313110352,-5.53131103515625e-05
lizard,starling,-10.062562942504883,-6.29425048828125e-05
lizard,sparrow,-10.250051498413086,-5.14984130859375e-05
lizard,wren,-10.125057220458984,-5.7220458984375e-05
lizard,chicken,-10.125055313110352,-5.53131103515625e-05
lizard,cockerel,-9.687583923339844,-8.392333984375e-05
lizard,turkey,-9.812572479248047,-7.2479248046875e-05
lizard,dove,-10.125057220458984,-5.7220458984375e-05
lizard,pigeon,-10.125057220458984,-5.7220458984375e-05
lizard,partridge,-10.06256103515625,-6.103515625e-05
lizard,peacock,-9.750078201293945,-7.82012939453125e-05
lizard,crane,-10.062559127807617,-5.91278076171875e-05
lizard,flamingo,-9.812572479248047,-7.2479248046875e-05
lizard,heron,-10.12506103515625,-6.103515625e-05
lizard,duck,-10.312549591064453,-4.9591064453125e-05
lizard,goose,-10.125057220458984,-5.7220458984375e-05
lizard,pelican,-9.812576293945312,-7.62939453125e-05
lizard,penguin,-9.937564849853516,-6.4849853515625e-05
lizard,seagull,-10.125057220458984,-5.7220458984375e-05
lizard,swan,-10.06256103515625,-6.103515625e-05
lizard,hummingbird,-10.06256103515625,-6.103515625e-05
lizard,kingfisher,-10.06256103515625,-6.103515625e-05
lizard,woodpecker,-10.000064849853516,-6.4849853515625e-05
lizard,emu,-9.937570571899414,-7.05718994140625e-05
lizard,ostrich,-9.875068664550781,-6.866455078125e-05
lizard,carp,-10.06256103515625,-6.103515625e-05
lizard,goldfish,-10.125059127807617,-5.91278076171875e-05
lizard,minnow,-10.250053405761719,-5.340576171875e-05
lizard,cod,-9.625085830688477,-8.58306884765625e-05
lizard,herring,-9.812576293945312,-7.62939453125e-05
lizard,sardine,-10.125057220458984,-5.7220458984375e-05
lizard,salmon,-10.187551498413086,-5.14984130859375e-05
lizard,trout,-10.06256103515625,-6.103515625e-05
lizard,eel,-10.437545776367188,-4.57763671875e-05
lizard,flounder,-10.06256103515625,-6.103515625e-05
lizard,mackerel,-9.750080108642578,-8.0108642578125e-05
lizard,tuna,-9.875070571899414,-7.05718994140625e-05
lizard,seahorse,-10.06256103515625,-6.103515625e-05
lizard,shark,-10.250053405761719,-5.340576171875e-05
lizard,bee,-10.37504768371582,-4.76837158203125e-05
lizard,hornet,-10.187559127807617,-5.91278076171875e-05
lizard,wasp,-10.43754768371582,-4.76837158203125e-05
lizard,ant,-10.250051498413086,-5.14984130859375e-05
lizard,beetle,-10.81253433227539,-3.4332275390625e-05
lizard,ladybird,-9.875070571899414,-7.05718994140625e-05
lizard,butterfly,-10.37504768371582,-4.76837158203125e-05
lizard,moth,-10.375045776367188,-4.57763671875e-05
lizard,cockroach,-10.125055313110352,-5.53131103515625e-05
lizard,cricket,-10.437543869018555,-4.38690185546875e-05
lizard,grasshopper,-10.562540054321289,-4.00543212890625e-05
lizard,locust,-10.125057220458984,-5.7220458984375e-05
lizard,dragonfly,-10.37504768371582,-4.76837158203125e-05
lizard,flea,-10.250051498413086,-5.14984130859375e-05
lizard,housefly,-10.187555313110352,-5.53131103515625e-05
lizard,mosquito,-10.312551498413086,-5.14984130859375e-05
lizard,stick_insect,-10.187551498413086,-5.14984130859375e-05
lizard,termite,-10.125057220458984,-5.7220458984375e-05
lizard,centipede,-10.562541961669922,-4.1961669921875e-05
lizard,millipede,-10.437545776367188,-4.57763671875e-05
lizard,scorpion,-10.562541961669922,-4.1961669921875e-05
lizard,spider,-10.687538146972656,-3.814697265625e-05
lizard,tarantula,-10.187557220458984,-5.7220458984375e-05
lizard,crab,-10.37504768371582,-4.76837158203125e-05
lizard,crayfish,-10.125059127807617,-5.91278076171875e-05
lizard,lobster,-10.06256103515625,-6.103515625e-05
lizard,prawn,-10.062559127807617,-5.91278076171875e-05
lizard,shrimp,-10.125057220458984,-5.7220458984375e-05
lizard,slug,-10.375045776367188,-4.57763671875e-05
lizard,snail,-10.37504768371582,-4.76837158203125e-05
lizard,clam,-10.125059127807617,-5.91278076171875e-05
lizard,mussel,-10.125059127807617,-5.91278076171875e-05
lizard,scallop,-10.000064849853516,-6.4849853515625e-05
lizard,oyster,-9.875068664550781,-6.866455078125e-05
lizard,squid,-10.437543869018555,-4.38690185546875e-05
lizard,octopus,-10.12506103515625,-6.103515625e-05
lizard,worm,-10.625036239624023,-3.62396240234375e-05
lizard,jellyfish,-10.375049591064453,-4.9591064453125e-05
iguana,animal,-5.340576171875e-05,-11.875053405761719
iguana,vertebrate,-4.76837158203125e-05,-11.50004768371582
iguana,invertebrate,-10.187557220458984,-5.7220458984375e-05
iguana,mammal,-10.68753433227539,-3.4332275390625e-05
iguana,bird,-10.250051498413086,-5.14984130859375e-05
iguana,reptile,-4.00543212890625e-05,-12.000040054321289
iguana,amphibian,-10.437545776367188,-4.57763671875e-05
iguana,fish,-10.31254768371582,-4.76837158203125e-05
iguana,arthropod,-10.437549591064453,-4.9591064453125e-05
iguana,insect,-10.37504768371582,-4.76837158203125e-05
iguana,bird of prey,-10.250055313110352,-5.53131103515625e-05
iguana,aquatic bird,-10.062564849853516,-6.4849853515625e-05
iguana,canine,-10.187553405761719,-5.340576171875e-05
iguana,feline,-10.187553405761719,-5.340576171875e-05
iguana,primate,-10.250051498413086,-5.14984130859375e-05
iguana,aquatic mammal,-10.062566757202148,-6.67572021484375e-05
iguana,rodent,-10.250049591064453,-4.9591064453125e-05
iguana,bat,-10.125059127807617,-5.91278076171875e-05
iguana,bear,-10.125055313110352,-5.53131103515625e-05
iguana,cat,-10.31254768371582,-4.76837158203125e-05
iguana,cheetah,-10.125057220458984,-5.7220458984375e-05
iguana,leopard,-9.50009536743164,-9.5367431640625e-05
iguana,lion,-10.06256103515625,-6.103515625e-05
iguana,panther,-9.687582015991211,-8.20159912109375e-05
iguana,tiger,-10.000064849853516,-6.4849853515625e-05
iguana,dog,-10.37504768371582,-4.76837158203125e-05
iguana,fox,-10.312549591064453,-4.9591064453125e-05
iguana,hyena,-10.12506103515625,-6.103515625e-05
iguana,wolf,-10.187557220458984,-5.7220458984375e-05
iguana,raccoon,-9.812576293945312,-7.62939453125e-05
iguana,skunk,-9.687583923339844,-8.392333984375e-05
iguana,otter,-10.000064849853516,-6.4849853515625e-05
iguana,beaver,-10.000064849853516,-6.4849853515625e-05
iguana,chipmunk,-10.000064849853516,-6.4849853515625e-05
iguana,squirrel,-10.125059127807617,-5.91278076171875e-05
iguana,gerbil,-9.875070571899414,-7.05718994140625e-05
iguana,guinea_pig,-10.000062942504883,-6.29425048828125e-05
iguana,hamster,-10.125055313110352,-5.53131103515625e-05
iguana,mouse,-10.062559127807617,-5.91278076171875e-05
iguana,porcupine,-9.750082015991211,-8.20159912109375e-05
iguana,rat,-10.06256103515625,-6.103515625e-05
iguana,buffalo,-9.875072479248047,-7.2479248046875e-05
iguana,cow,-10.06256103515625,-6.103515625e-05
iguana,ox,-9.62508773803711,-8.7738037109375e-05
iguana,goat,-10.06256103515625,-6.103515625e-05
iguana,sheep,-10.125059127807617,-5.91278076171875e-05
iguana,deer,-10.062562942504883,-6.29425048828125e-05
iguana,moose,-9.812576293945312,-7.62939453125e-05
iguana,giraffe,-9.750078201293945,-7.82012939453125e-05
iguana,camel,-9.81257438659668,-7.43865966796875e-05
iguana,hippo,-9.750080108642578,-8.0108642578125e-05
iguana,llama,-9.687582015991211,-8.20159912109375e-05
iguana,pig,-10.062562942504883,-6.29425048828125e-05
iguana,donkey,-10.000066757202148,-6.67572021484375e-05
iguana,horse,-10.125059127807617,-5.91278076171875e-05
iguana,pony,-9.812578201293945,-7.82012939453125e-05
iguana,zebra,-10.000066757202148,-6.67572021484375e-05
iguana,rhino,-10.000066757202148,-6.67572021484375e-05
iguana,gorilla,-9.81257438659668,-7.43865966796875e-05
iguana,monkey,-10.187555313110352,-5.53131103515625e-05
iguana,hedgehog,-10.062562942504883,-6.29425048828125e-05
iguana,rabbit,-10.125055313110352,-5.53131103515625e-05
iguana,seal,-10.06256103515625,-6.103515625e-05
iguana,walrus,-9.812578201293945,-7.82012939453125e-05
iguana,dolphin,-10.187555313110352,-5.53131103515625e-05
iguana,whale,-10.062562942504883,-6.29425048828125e-05
iguana,elephant,-9.937566757202148,-6.67572021484375e-05
iguana,kangaroo,-10.06256103515625,-6.103515625e-05
iguana,platypus,-10.062562942504883,-6.29425048828125e-05
iguana,crocodile,-9.75007438659668,-7.43865966796875e-05
iguana,alligator,-10.125057220458984,-5.7220458984375e-05
iguana,lizard,-4.9591064453125e-05,-11.625049591064453
iguana,iguana,-0.0002803802490234375,-8.937780380249023
iguana,rattlesnake,-10.187557220458984,-5.7220458984375e-05
iguana,tortoise,-9.062641143798828,-0.000141143798828125
iguana,turtle,-9.125133514404297,-0.000133514404296875
iguana,frog,-10.37504768371582,-4.76837158203125e-05
iguana,toad,-10.125057220458984,-5.7220458984375e-05
iguana,budgie,-9.750078201293945,-7.82012939453125e-05
iguana,parakeet,-10.062562942504883,-6.29425048828125e-05
iguana,buzzard,-10.000070571899414,-7.05718994140625e-05
iguana,falcon,-10.062562942504883,-6.29425048828125e-05
iguana,hawk,-10.125059127807617,-5.91278076171875e-05
iguana,eagle,-10.125059127807617,-5.91278076171875e-05
iguana,owl,-10.06256103515625,-6.103515625e-05
