item,idx,hypernym_pred,swapped_pred,hypernym_yes,swapped_yes
918,3669,Yes,Yes,0.5505778789520264,0.6241412162780762
919,3673,Yes,Yes,0.5927135944366455,0.5393328070640564
920,3677,Yes,Yes,0.598085880279541,0.5725604295730591
921,3681,Yes,Yes,0.5667227506637573,0.570355236530304
922,3685,Yes,No,0.631671667098999,0.49135056138038635
923,3689,Yes,Yes,0.7046634554862976,0.5991001129150391
924,3693,Yes,Yes,0.7180668711662292,0.5942411422729492
925,3697,Yes,Yes,0.754478931427002,0.6509999632835388
926,3701,Yes,Yes,0.6991336345672607,0.7010861039161682
927,3705,Yes,Yes,0.7001196146011353,0.649794340133667
928,3709,Yes,Yes,0.5857616662979126,0.5321239829063416
929,3713,Yes,Yes,0.6071594953536987,0.5349413752555847
930,3717,Yes,Yes,0.6029999256134033,0.5438035130500793
931,3721,Yes,Yes,0.6500381231307983,0.6435104012489319
932,3725,Yes,Yes,0.5323359370231628,0.5547212958335876
933,3729,Yes,Yes,0.654059886932373,0.6286337375640869
934,3733,Yes,Yes,0.6490418314933777,0.6750153303146362
935,3737,Yes,Yes,0.7307043671607971,0.6556773781776428
936,3741,Yes,Yes,0.7481058835983276,0.6406959295272827
937,3745,Yes,Yes,0.6215025186538696,0.5363101363182068
938,3749,Yes,Yes,0.7163777351379395,0.6948319673538208
939,3753,Yes,Yes,0.6371089816093445,0.6669480204582214
940,3757,Yes,Yes,0.6311614513397217,0.6172024607658386
941,3761,Yes,Yes,0.6524994969367981,0.6239325404167175
942,3765,Yes,Yes,0.6089672446250916,0.573911726474762
943,3769,Yes,Yes,0.624559760093689,0.643518328666687
944,3773,Yes,Yes,0.7329590916633606,0.6644492149353027
945,3777,Yes,Yes,0.6901358962059021,0.5886257290840149
946,3781,Yes,Yes,0.7136729955673218,0.6657804250717163
947,3785,Yes,Yes,0.7098155617713928,0.6111711263656616
948,3789,Yes,No,0.6242580413818359,0.5069581270217896
949,3793,Yes,Yes,0.710101306438446,0.6530240774154663
950,3797,Yes,Yes,0.5232381820678711,0.5122352242469788
951,3801,Yes,Yes,0.6211990714073181,0.5404839515686035
952,3805,Yes,Yes,0.6089762449264526,0.5627322793006897
953,3809,Yes,Yes,0.6606445908546448,0.567047655582428
954,3813,Yes,Yes,0.6658353209495544,0.6016978621482849
955,3817,Yes,Yes,0.6252356767654419,0.5922533869743347
956,3821,Yes,Yes,0.5977388620376587,0.5943377017974854
957,3825,Yes,Yes,0.6207425594329834,0.5997090935707092
958,3829,Yes,Yes,0.5427736043930054,0.5661595463752747
959,3833,Yes,Yes,0.5771784782409668,0.5838578343391418
960,3837,Yes,Yes,0.6306676864624023,0.6116586327552795
961,3841,Yes,Yes,0.6713284254074097,0.6446384191513062
962,3845,Yes,Yes,0.6903592944145203,0.6570197343826294
963,3849,Yes,Yes,0.5917808413505554,0.5829818248748779
964,3853,Yes,Yes,0.6410159468650818,0.587982177734375
965,3857,Yes,Yes,0.5855704545974731,0.6190880537033081
966,3861,No,Yes,0.42799314856529236,0.5463322401046753
967,3865,No,Yes,0.4316194951534271,0.5310239791870117
968,3869,Yes,Yes,0.5813040137290955,0.6693562865257263
969,3873,Yes,Yes,0.7047542929649353,0.6580095887184143
970,3877,Yes,Yes,0.657482385635376,0.6203005909919739
971,3881,Yes,Yes,0.7702566385269165,0.6605547070503235
972,3885,Yes,Yes,0.7863181829452515,0.6918801069259644
973,3889,Yes,Yes,0.6335217356681824,0.6549073457717896
974,3893,Yes,Yes,0.6634953022003174,0.6201654076576233
975,3897,Yes,Yes,0.6039581894874573,0.5560814142227173
976,3901,Yes,Yes,0.6658418774604797,0.6012585759162903
977,3905,Yes,Yes,0.6740367412567139,0.6008673906326294
978,3909,Yes,Yes,0.7000250220298767,0.6591111421585083
979,3913,Yes,Yes,0.6779965162277222,0.6275985836982727
980,3917,Yes,Yes,0.6551029086112976,0.6139171719551086
981,3921,Yes,Yes,0.6880828142166138,0.6003417372703552
982,3925,Yes,Yes,0.6735782623291016,0.6171119213104248
983,3929,Yes,Yes,0.6153095960617065,0.5893703103065491
984,3933,Yes,Yes,0.5658329129219055,0.5670685172080994
985,3937,Yes,Yes,0.680130660533905,0.6240217685699463
986,3941,Yes,Yes,0.6832997798919678,0.6836190819740295
987,3945,Yes,Yes,0.6501615643501282,0.6092000603675842
988,3949,Yes,Yes,0.6920421719551086,0.6512043476104736
989,3953,Yes,Yes,0.6300563812255859,0.6020900011062622
990,3957,Yes,Yes,0.6860371232032776,0.6309351921081543
991,3961,Yes,Yes,0.6763624548912048,0.6251055598258972
992,3965,Yes,Yes,0.6514808535575867,0.5686163902282715
993,3969,Yes,Yes,0.6997917890548706,0.7083293795585632
994,3973,Yes,Yes,0.6733347177505493,0.7096062898635864
995,3977,Yes,Yes,0.6278011798858643,0.5941405892372131
996,3981,Yes,Yes,0.7518681287765503,0.7223365902900696
997,3985,Yes,Yes,0.6166685223579407,0.5193936824798584
998,3989,Yes,Yes,0.6141660809516907,0.5913737416267395
999,3993,Yes,Yes,0.5855364799499512,0.5765997171401978
1000,3997,Yes,Yes,0.711416482925415,0.6811389327049255
1001,4001,Yes,Yes,0.6235145926475525,0.5390142202377319
1002,4005,Yes,Yes,0.5717206001281738,0.5425033569335938
1003,4009,Yes,Yes,0.6394067406654358,0.5242481231689453
1004,4013,Yes,Yes,0.6806144714355469,0.669075608253479
1005,4017,Yes,Yes,0.5326454639434814,0.5817973017692566
1006,4021,Yes,Yes,0.6777207255363464,0.6107349991798401
1007,4025,Yes,Yes,0.7440206408500671,0.6642016172409058
1008,4029,Yes,Yes,0.6902337074279785,0.5864011645317078
1009,4033,Yes,Yes,0.6232525706291199,0.6071768999099731
1010,4037,Yes,No,0.5188376903533936,0.4783019423484802
1011,4041,Yes,Yes,0.6433292627334595,0.5769850015640259
1012,4045,Yes,Yes,0.6552490592002869,0.6599528789520264
1013,4049,Yes,Yes,0.6206419467926025,0.6780518293380737
1014,4053,Yes,Yes,0.639519989490509,0.6374473571777344
1015,4057,Yes,Yes,0.7174606919288635,0.6724223494529724
1016,4061,Yes,Yes,0.6944531202316284,0.6033967137336731
1017,4065,Yes,Yes,0.7392787933349609,0.6485534310340881
1018,4069,Yes,Yes,0.6423441171646118,0.5071542859077454
1019,4073,Yes,Yes,0.6829586625099182,0.6603411436080933
1020,4077,Yes,Yes,0.6637423038482666,0.5141664147377014
1021,4081,Yes,Yes,0.6265547871589661,0.587949812412262
1022,4085,Yes,Yes,0.5488268733024597,0.5504330992698669
1023,4089,Yes,Yes,0.6173079013824463,0.6162590384483337
1024,4093,Yes,Yes,0.6204043030738831,0.649742603302002
1025,4097,Yes,Yes,0.7222706079483032,0.6599797606468201
1026,4101,Yes,Yes,0.6951297521591187,0.6411915421485901
1027,4105,Yes,Yes,0.7129690647125244,0.6234649419784546
1028,4109,Yes,Yes,0.6491988897323608,0.6021681427955627
1029,4113,Yes,Yes,0.6550465822219849,0.6297494769096375
1030,4117,Yes,Yes,0.6635323166847229,0.6033471822738647
1031,4121,Yes,Yes,0.6052579879760742,0.538071870803833
1032,4125,Yes,Yes,0.6435533165931702,0.6134174466133118
1033,4129,Yes,Yes,0.637518584728241,0.5829453468322754
1034,4133,Yes,No,0.576503336429596,0.4346681833267212
1035,4137,Yes,Yes,0.625952422618866,0.5424543619155884
1036,4141,Yes,Yes,0.6432006359100342,0.6202329397201538
1037,4145,Yes,Yes,0.6003255248069763,0.5146259665489197
1038,4149,Yes,Yes,0.6685686707496643,0.6487157344818115
1039,4153,Yes,Yes,0.7143673300743103,0.652721643447876
1040,4157,Yes,Yes,0.6982164978981018,0.6685550212860107
1041,4161,Yes,Yes,0.6693090796470642,0.6979609131813049
1042,4165,Yes,Yes,0.6541643738746643,0.5832423567771912
1043,4169,Yes,Yes,0.6700094938278198,0.5721154808998108
1044,4173,Yes,Yes,0.584178626537323,0.5153301358222961
1045,4177,Yes,Yes,0.6108436584472656,0.548832356929779
1046,4181,Yes,Yes,0.5795138478279114,0.5918357968330383
1047,4185,Yes,Yes,0.5503000020980835,0.6256130337715149
1048,4189,Yes,Yes,0.6291325688362122,0.5856416821479797
1049,4193,Yes,Yes,0.6021352410316467,0.5609176754951477
1050,4197,Yes,Yes,0.6598840355873108,0.6218852400779724
1051,4201,Yes,Yes,0.6531063914299011,0.5904014706611633
1052,4205,Yes,No,0.5496395230293274,0.5029605627059937
1053,4209,Yes,Yes,0.5949650406837463,0.5700896382331848
1054,4213,Yes,Yes,0.6830415725708008,0.7181389927864075
1055,4217,Yes,Yes,0.6609417200088501,0.6598430275917053
1056,4221,Yes,Yes,0.63521409034729,0.5248017907142639
1057,4225,Yes,No,0.5379126667976379,0.42810702323913574
1058,4229,Yes,Yes,0.6721600294113159,0.6418129801750183
1059,4233,Yes,No,0.5806296467781067,0.463718980550766
1060,4237,Yes,Yes,0.6801859736442566,0.6585776805877686
1061,4241,Yes,No,0.5053573846817017,0.47631385922431946
1062,4245,Yes,Yes,0.5535809397697449,0.5839550495147705
1063,4249,Yes,Yes,0.6658352017402649,0.6056419014930725
1064,4253,Yes,Yes,0.6555795073509216,0.6198111176490784
1065,4257,Yes,Yes,0.693392276763916,0.6156589984893799
1066,4261,Yes,Yes,0.6193060874938965,0.615752100944519
1067,4265,Yes,Yes,0.7195728421211243,0.6731213331222534
1068,4269,Yes,Yes,0.6886739134788513,0.6099558472633362
1069,4273,Yes,Yes,0.6676715016365051,0.6024960279464722
1070,4277,Yes,Yes,0.7056118249893188,0.696883499622345
1071,4281,Yes,Yes,0.6879014372825623,0.6328227519989014
1072,4285,Yes,Yes,0.6048063635826111,0.5626365542411804
1073,4289,Yes,Yes,0.6166860461235046,0.5656757950782776
1074,4293,Yes,Yes,0.6581929326057434,0.5922302007675171
1075,4297,Yes,Yes,0.6488579511642456,0.6127269268035889
1076,4301,Yes,Yes,0.6358927488327026,0.5607910752296448
1077,4305,Yes,No,0.5915289521217346,0.5046157240867615
1078,4309,Yes,No,0.5596936941146851,0.4850856065750122
1079,4313,Yes,Yes,0.6915854215621948,0.6911203861236572
1080,4317,Yes,Yes,0.6498054265975952,0.5528870820999146
1081,4321,Yes,Yes,0.6862305998802185,0.6314175724983215
1082,4325,Yes,Yes,0.5760709047317505,0.5861842036247253
1083,4329,Yes,Yes,0.7175796627998352,0.6250656843185425
1084,4333,Yes,Yes,0.5122536420822144,0.5210059881210327
1085,4337,Yes,Yes,0.705059826374054,0.7137774229049683
1086,4341,Yes,Yes,0.7030192613601685,0.6390422582626343
1087,4345,Yes,Yes,0.6750521063804626,0.5811110734939575
1088,4349,Yes,Yes,0.741051197052002,0.7049424052238464
1089,4353,Yes,Yes,0.6510415077209473,0.5649060606956482
1090,4357,Yes,Yes,0.6722720265388489,0.5594964623451233
1091,4361,Yes,Yes,0.7195970416069031,0.6454343199729919
1092,4365,Yes,Yes,0.6331338882446289,0.6347958445549011
1093,4369,Yes,Yes,0.6036717891693115,0.5815408825874329
1094,4373,Yes,Yes,0.7166506052017212,0.6601665616035461
1095,4377,Yes,Yes,0.7259219884872437,0.6492496728897095
1096,4381,Yes,Yes,0.697594940662384,0.587165892124176
1097,4385,Yes,Yes,0.6625681519508362,0.6702587008476257
1098,4389,Yes,Yes,0.6446795463562012,0.6416857242584229
1099,4393,Yes,Yes,0.6392406225204468,0.6453953385353088
1100,4397,Yes,Yes,0.6445093750953674,0.5762640237808228
1101,4401,Yes,Yes,0.6595692038536072,0.6905350089073181
1102,4405,Yes,Yes,0.6982329487800598,0.6786761283874512
1103,4409,Yes,Yes,0.6813137531280518,0.6296007037162781
1104,4413,Yes,Yes,0.6759489178657532,0.7115873098373413
1105,4417,Yes,Yes,0.6917995810508728,0.6795403957366943
1106,4421,Yes,Yes,0.6416002511978149,0.5438444018363953
1107,4425,Yes,Yes,0.6944535374641418,0.6893912553787231
1108,4429,Yes,Yes,0.7088839411735535,0.6524288654327393
1109,4433,Yes,Yes,0.595373272895813,0.5320142507553101
1110,4437,Yes,Yes,0.6217716336250305,0.5391351580619812
1111,4441,Yes,No,0.5682836771011353,0.5057095289230347
1112,4445,Yes,Yes,0.6209189891815186,0.5800027847290039
1113,4449,Yes,Yes,0.614460289478302,0.5564947724342346
1114,4453,Yes,Yes,0.5953460335731506,0.6059829592704773
1115,4457,Yes,Yes,0.5432151556015015,0.593842625617981
1116,4461,Yes,Yes,0.6731016039848328,0.6535963416099548
1117,4465,Yes,Yes,0.6815999150276184,0.6255365610122681
1118,4469,Yes,Yes,0.6153166890144348,0.5909108519554138
1119,4473,Yes,Yes,0.7093878984451294,0.624239981174469
1120,4477,Yes,Yes,0.694574236869812,0.6205683946609497
1121,4481,Yes,Yes,0.6406681537628174,0.6263496279716492
1122,4485,Yes,Yes,0.6744948029518127,0.6034927368164062
1123,4489,Yes,Yes,0.5791342258453369,0.5303252935409546
1124,4493,Yes,Yes,0.6464043855667114,0.6793622970581055
1125,4497,Yes,Yes,0.6021465063095093,0.667718768119812
1126,4501,Yes,Yes,0.67973393201828,0.6586647033691406
1127,4505,Yes,Yes,0.6655427813529968,0.6678910851478577
1128,4509,Yes,Yes,0.6450676918029785,0.6215164661407471
1129,4513,Yes,Yes,0.6081405878067017,0.6689659953117371
1130,4517,Yes,Yes,0.6688245534896851,0.6336963772773743
1131,4521,Yes,Yes,0.7661119699478149,0.6666538119316101
1132,4525,Yes,Yes,0.6929835081100464,0.6046076416969299
1133,4529,Yes,Yes,0.6665557622909546,0.6310816407203674
1134,4533,Yes,Yes,0.5604920983314514,0.6092320680618286
1135,4537,Yes,Yes,0.7098760008811951,0.7023819088935852
1136,4541,Yes,Yes,0.7165032625198364,0.6575004458427429
1137,4545,Yes,Yes,0.7430665493011475,0.6910628080368042
1138,4549,Yes,Yes,0.735424280166626,0.7393829822540283
1139,4553,Yes,Yes,0.6281371712684631,0.6771010756492615
1140,4557,Yes,Yes,0.5914463400840759,0.607292115688324
1141,4561,Yes,Yes,0.7241013050079346,0.6395958662033081
1142,4565,Yes,Yes,0.6988838315010071,0.6397199034690857
1143,4569,Yes,Yes,0.658249020576477,0.6160740256309509
1144,4573,Yes,Yes,0.6882156133651733,0.6423730850219727
1145,4577,Yes,Yes,0.7089299559593201,0.674603283405304
1146,4581,Yes,Yes,0.6755738258361816,0.6597117781639099
1147,4585,Yes,No,0.5243899822235107,0.46517255902290344
1148,4589,Yes,Yes,0.5568984150886536,0.5334972739219666
1149,4593,Yes,Yes,0.721172571182251,0.6551601886749268
1150,4597,Yes,Yes,0.5951077938079834,0.548372745513916
1151,4601,Yes,Yes,0.6118943691253662,0.6301953196525574
1152,4605,Yes,No,0.6368589401245117,0.475458562374115
1153,4609,Yes,Yes,0.6431236267089844,0.6043057441711426
1154,4613,Yes,Yes,0.5772794485092163,0.6342133283615112
1155,4617,Yes,Yes,0.6557229161262512,0.6386604309082031
1156,4621,Yes,Yes,0.5715941786766052,0.5723184943199158
1157,4625,Yes,Yes,0.6587576270103455,0.6827165484428406
1158,4629,Yes,Yes,0.6372380256652832,0.5866667032241821
1159,4633,No,No,0.4766733944416046,0.4852849841117859
1160,4637,Yes,Yes,0.6458468437194824,0.6414309144020081
1161,4641,Yes,Yes,0.6203439235687256,0.5724390149116516
1162,4645,Yes,Yes,0.6326223015785217,0.5778865814208984
1163,4649,Yes,Yes,0.6711477637290955,0.6399459838867188
1164,4653,Yes,Yes,0.6833907961845398,0.6484922766685486
1165,4657,Yes,Yes,0.7269741296768188,0.7607196569442749
1166,4661,Yes,Yes,0.6200940608978271,0.5965516567230225
1167,4665,Yes,Yes,0.6105117797851562,0.5439669489860535
1168,4669,Yes,Yes,0.6111391186714172,0.6456272602081299
1169,4673,Yes,Yes,0.7432003021240234,0.7167285680770874
1170,4677,Yes,Yes,0.6066523790359497,0.5224069952964783
1171,4681,Yes,Yes,0.5988684296607971,0.6069579720497131
1172,4685,Yes,Yes,0.6788738369941711,0.635414719581604
1173,4689,Yes,Yes,0.667305052280426,0.6042025089263916
1174,4693,Yes,Yes,0.51468425989151,0.5862100720405579
1175,4697,Yes,Yes,0.6461952924728394,0.5996657013893127
1176,4701,Yes,Yes,0.6920362710952759,0.6036970615386963
1177,4705,Yes,Yes,0.5777057409286499,0.6234696507453918
1178,4709,Yes,Yes,0.6666991114616394,0.6332484483718872
1179,4713,Yes,No,0.5607324242591858,0.4352799952030182
1180,4717,Yes,No,0.5633997321128845,0.42921268939971924
1181,4721,Yes,Yes,0.6250081062316895,0.5213683247566223
1182,4725,Yes,Yes,0.628868043422699,0.5872963070869446
1183,4729,Yes,Yes,0.6620002388954163,0.5912100076675415
1184,4733,Yes,Yes,0.5612584948539734,0.528078019618988
1185,4737,Yes,Yes,0.6663827896118164,0.6530064344406128
1186,4741,Yes,Yes,0.5977206826210022,0.5269091725349426
1187,4745,Yes,Yes,0.6827186346054077,0.5994786024093628
1188,4749,Yes,Yes,0.6979262828826904,0.6332911252975464
1189,4753,Yes,Yes,0.5565881133079529,0.5455434918403625
1190,4757,Yes,Yes,0.614913284778595,0.6842372417449951
1191,4761,Yes,Yes,0.6194344758987427,0.586563766002655
1192,4765,Yes,Yes,0.6009119749069214,0.5958948135375977
1193,4769,Yes,Yes,0.6470057964324951,0.62360680103302
1194,4773,Yes,Yes,0.5960744619369507,0.6091364026069641
1195,4777,Yes,Yes,0.63140469789505,0.6548077464103699
1196,4781,Yes,Yes,0.6033076643943787,0.5235525965690613
1197,4785,Yes,Yes,0.5876519083976746,0.5459007620811462
1198,4789,Yes,Yes,0.6508650779724121,0.6596123576164246
1199,4793,Yes,Yes,0.6101659536361694,0.6558576822280884
1200,4797,Yes,Yes,0.6507863998413086,0.607026994228363
1201,4801,Yes,Yes,0.6227666735649109,0.6211583018302917
1202,4805,Yes,Yes,0.5917550325393677,0.5991547703742981
1203,4809,Yes,Yes,0.634692370891571,0.6445199847221375
1204,4813,Yes,Yes,0.6618326306343079,0.665349543094635
1205,4817,Yes,Yes,0.6314088106155396,0.6456820368766785
1206,4821,Yes,Yes,0.5669068694114685,0.6117584705352783
1207,4825,Yes,Yes,0.5906287431716919,0.6109363436698914
1208,4829,Yes,Yes,0.7238227725028992,0.7336319088935852
1209,4833,Yes,Yes,0.6130856275558472,0.5314385294914246
1210,4837,Yes,Yes,0.5751361846923828,0.6187155842781067
1211,4841,Yes,Yes,0.6108592748641968,0.652087926864624
1212,4845,Yes,Yes,0.6028344035148621,0.7233961224555969
1213,4849,Yes,Yes,0.5647999048233032,0.6309332251548767
1214,4853,Yes,Yes,0.6122777462005615,0.510165274143219
1215,4857,Yes,No,0.5860793590545654,0.48582375049591064
1216,4861,Yes,Yes,0.6931015849113464,0.6102840900421143
1217,4865,Yes,Yes,0.6909146904945374,0.6602599620819092
1218,4869,Yes,Yes,0.6019852161407471,0.5935357809066772
1219,4873,Yes,No,0.5066727995872498,0.43907415866851807
1220,4877,Yes,Yes,0.7012444734573364,0.6408654451370239
1221,4881,Yes,Yes,0.6512418985366821,0.5691176652908325
1222,4885,Yes,Yes,0.6820469498634338,0.6820541024208069
1223,4889,Yes,Yes,0.6109340190887451,0.6402227878570557
1224,4893,Yes,Yes,0.614358127117157,0.6273557543754578
1225,4897,Yes,Yes,0.7610519528388977,0.7330399751663208
1226,4901,Yes,Yes,0.7244680523872375,0.6792215704917908
1227,4905,Yes,Yes,0.6600813269615173,0.6241121292114258
1228,4909,Yes,Yes,0.6571559906005859,0.6613851189613342
1229,4913,Yes,Yes,0.5828959345817566,0.5476477742195129
1230,4917,Yes,Yes,0.5975984930992126,0.5436516404151917
1231,4921,Yes,Yes,0.6672629117965698,0.6079618334770203
1232,4925,Yes,Yes,0.6987943053245544,0.622995138168335
1233,4929,Yes,Yes,0.5757670402526855,0.6867104172706604
1234,4933,Yes,Yes,0.5605219006538391,0.6354773044586182
1235,4937,Yes,Yes,0.6161171197891235,0.5831942558288574
1236,4941,Yes,Yes,0.6124844551086426,0.632744550704956
1237,4945,Yes,Yes,0.6890139579772949,0.6636216640472412
1238,4949,Yes,Yes,0.6638973951339722,0.6780235171318054
1239,4953,Yes,Yes,0.6518387794494629,0.5625334978103638
1240,4957,Yes,Yes,0.6344691514968872,0.6273959875106812
1241,4961,Yes,Yes,0.6298547983169556,0.6045972108840942
1242,4965,Yes,No,0.5413715243339539,0.48458224534988403
1243,4969,Yes,Yes,0.6788341999053955,0.6522201299667358
1244,4973,Yes,Yes,0.5940892696380615,0.612721860408783
1245,4977,Yes,Yes,0.5910802483558655,0.5163951516151428
1246,4981,Yes,Yes,0.5714632272720337,0.5345878005027771
1247,4985,Yes,Yes,0.6337893009185791,0.5840223431587219
1248,4989,Yes,Yes,0.6147345304489136,0.6659391522407532
1249,4993,Yes,No,0.524280309677124,0.5037098526954651
1250,4997,Yes,Yes,0.619937002658844,0.5393877625465393
1251,5001,Yes,Yes,0.6413507461547852,0.5395002961158752
1252,5005,Yes,Yes,0.6088707447052002,0.541214644908905
1253,5009,Yes,Yes,0.5775343775749207,0.5502818822860718
1254,5013,Yes,Yes,0.6128637194633484,0.5338601469993591
1255,5017,Yes,Yes,0.6815629601478577,0.6835883855819702
1256,5021,Yes,Yes,0.6252691149711609,0.6192275285720825
1257,5025,Yes,Yes,0.6166719198226929,0.595147967338562
1258,5029,Yes,Yes,0.587338924407959,0.5117979645729065
1259,5033,Yes,Yes,0.6331281661987305,0.5596774816513062
1260,5037,Yes,Yes,0.6347687244415283,0.5374250411987305
1261,5041,Yes,Yes,0.7268190383911133,0.6620996594429016
1262,5045,Yes,Yes,0.7457947134971619,0.6936363577842712
1263,5049,Yes,Yes,0.5857954025268555,0.5474015474319458
1264,5053,Yes,Yes,0.6540932655334473,0.6874930262565613
1265,5057,Yes,Yes,0.696316659450531,0.7018676996231079
1266,5061,Yes,Yes,0.7396535277366638,0.6775786876678467
1267,5065,Yes,Yes,0.7075234055519104,0.6609889268875122
1268,5069,Yes,Yes,0.6052924990653992,0.6355048418045044
1269,5073,No,No,0.4291985332965851,0.4920016825199127
1270,5077,Yes,Yes,0.6467116475105286,0.5642235279083252
1271,5081,Yes,Yes,0.6394758820533752,0.6208280324935913
1272,5085,Yes,Yes,0.6453379392623901,0.6194425225257874
1273,5089,Yes,Yes,0.6139978170394897,0.6270378828048706
1274,5093,No,Yes,0.4751357436180115,0.5113984942436218
1275,5097,Yes,Yes,0.6791298389434814,0.7617626190185547
1276,5101,Yes,Yes,0.6671979427337646,0.5829179883003235
1277,5105,Yes,Yes,0.6958107948303223,0.6422479152679443
1278,5109,Yes,No,0.6730405688285828,0.4924951493740082
1279,5113,Yes,Yes,0.6925135254859924,0.6168006658554077
1280,5117,Yes,Yes,0.739965558052063,0.7093505859375
1281,5121,Yes,Yes,0.6913824081420898,0.6397883296012878
1282,5125,Yes,Yes,0.7424578070640564,0.6591604351997375
1283,5129,Yes,Yes,0.7155998945236206,0.700670063495636
1284,5133,Yes,Yes,0.7718930840492249,0.7341477870941162
1285,5137,Yes,Yes,0.7197874784469604,0.7059851884841919
1286,5141,Yes,Yes,0.6866455674171448,0.6962031126022339
1287,5145,Yes,Yes,0.7460039854049683,0.5560038685798645
1288,5149,Yes,Yes,0.7122619152069092,0.6662086844444275
1289,5153,Yes,Yes,0.752190887928009,0.7126314640045166
1290,5157,Yes,Yes,0.6789403557777405,0.5562477111816406
1291,5161,Yes,Yes,0.6656646132469177,0.5935346484184265
1292,5165,Yes,Yes,0.6696305274963379,0.6436545252799988
1293,5169,Yes,Yes,0.6872506737709045,0.5999565720558167
1294,5173,Yes,Yes,0.564863383769989,0.6021014451980591
1295,5177,Yes,Yes,0.5496883392333984,0.5689765214920044
1296,5181,Yes,Yes,0.7101534605026245,0.6417701840400696
1297,5185,Yes,Yes,0.6581204533576965,0.6574968099594116
1298,5189,Yes,Yes,0.6349097490310669,0.554526150226593
1299,5193,Yes,Yes,0.6487375497817993,0.5864807367324829
1300,5197,Yes,Yes,0.7794508337974548,0.6655666828155518
1301,5201,Yes,Yes,0.7285233736038208,0.6151332259178162
1302,5205,Yes,Yes,0.7559881210327148,0.6848497986793518
1303,5209,Yes,Yes,0.6102760434150696,0.6565941572189331
1304,5213,Yes,Yes,0.6879960298538208,0.6030693054199219
1305,5217,Yes,No,0.518710196018219,0.502720296382904
1306,5221,Yes,Yes,0.5926587581634521,0.626997709274292
1307,5225,Yes,Yes,0.5688613653182983,0.5620503425598145
1308,5229,Yes,Yes,0.6313055753707886,0.6061096787452698
1309,5233,Yes,Yes,0.6958367824554443,0.6933185458183289
1310,5237,Yes,Yes,0.6617484092712402,0.5835861563682556
1311,5241,Yes,Yes,0.6821469664573669,0.5918881893157959
1312,5245,Yes,Yes,0.7137003540992737,0.6974907517433167
1313,5249,Yes,Yes,0.5767086148262024,0.6453639268875122
1314,5253,Yes,Yes,0.6651181578636169,0.6797381639480591
1315,5257,Yes,Yes,0.6363163590431213,0.6252256631851196
1316,5261,Yes,Yes,0.6320405006408691,0.5841200351715088
1317,5265,Yes,No,0.5418491959571838,0.5005287528038025
1318,5269,Yes,Yes,0.6528288722038269,0.6224474310874939
1319,5273,Yes,Yes,0.6864791512489319,0.6718292236328125
1320,5277,Yes,Yes,0.6811344027519226,0.637862503528595
1321,5281,Yes,Yes,0.6811408996582031,0.6736899018287659
1322,5285,Yes,Yes,0.6999112367630005,0.728687047958374
1323,5289,Yes,No,0.5953524708747864,0.4790538549423218
1324,5293,Yes,Yes,0.6528990864753723,0.6361923813819885
1325,5297,Yes,Yes,0.6959272623062134,0.6165227890014648
1326,5301,Yes,Yes,0.5792730450630188,0.5246142745018005
1327,5305,Yes,Yes,0.6217576265335083,0.5292661786079407
1328,5309,Yes,Yes,0.6070299744606018,0.5507470965385437
1329,5313,Yes,Yes,0.5887847542762756,0.6277866959571838
1330,5317,Yes,Yes,0.5406270027160645,0.6320005059242249
1331,5321,Yes,Yes,0.6696621775627136,0.6851835250854492
1332,5325,Yes,Yes,0.7010332345962524,0.6858723163604736
1333,5329,Yes,Yes,0.6599266529083252,0.6388104557991028
1334,5333,Yes,Yes,0.7707046270370483,0.7281370759010315
1335,5337,Yes,Yes,0.7414876818656921,0.6781875491142273
1336,5341,Yes,Yes,0.631811797618866,0.6358919739723206
1337,5345,Yes,Yes,0.6046700477600098,0.6092770099639893
1338,5349,Yes,Yes,0.6598196029663086,0.6978732347488403
1339,5353,Yes,Yes,0.5931257605552673,0.5822158455848694
1340,5357,Yes,Yes,0.6803855895996094,0.6527519226074219
1341,5361,Yes,Yes,0.7476919889450073,0.6494770646095276
1342,5365,Yes,Yes,0.5919684171676636,0.5829131603240967
1343,5369,Yes,Yes,0.622722864151001,0.6195502877235413
1344,5373,Yes,Yes,0.7072100043296814,0.6242765784263611
1345,5377,Yes,Yes,0.6774757504463196,0.6108251810073853
1346,5381,Yes,Yes,0.6380330920219421,0.6088690757751465
1347,5385,Yes,Yes,0.6414034962654114,0.6516761779785156
1348,5389,Yes,Yes,0.5639219880104065,0.5457221269607544
1349,5393,Yes,Yes,0.672471821308136,0.516533613204956
1350,5397,Yes,Yes,0.6120951771736145,0.5117673873901367
1351,5401,Yes,Yes,0.6919461488723755,0.6594630479812622
1352,5405,Yes,Yes,0.6998723149299622,0.5327137112617493
1353,5409,Yes,Yes,0.6740682125091553,0.6542394757270813
1354,5413,Yes,Yes,0.6418254375457764,0.6570156216621399
1355,5417,Yes,Yes,0.6373811960220337,0.672797441482544
1356,5421,Yes,Yes,0.7633644342422485,0.6892836689949036
1357,5425,Yes,Yes,0.6194141507148743,0.5695644021034241
1358,5429,Yes,Yes,0.6248903274536133,0.6189584136009216
1359,5433,Yes,Yes,0.6223941445350647,0.6293407678604126
1360,5437,Yes,No,0.6062081456184387,0.49613064527511597
