concept1,concept2,yes,no
heron,partridge,-2.5249786376953125,-5.2749786376953125
heron,peacock,-2.795675277709961,-5.545675277709961
heron,crane,-2.4242286682128906,-5.611728668212891
heron,flamingo,-2.6035900115966797,-5.35359001159668
heron,duck,-2.5353450775146484,-5.535345077514648
heron,goose,-2.520498275756836,-5.520498275756836
heron,pelican,-2.5261001586914062,-5.526100158691406
heron,penguin,-2.5679569244384766,-5.880456924438477
heron,seagull,-2.6809539794921875,-5.4309539794921875
heron,swan,-2.5979843139648438,-5.722984313964844
heron,hummingbird,-2.5100440979003906,-5.822544097900391
heron,kingfisher,-2.8109169006347656,-5.560916900634766
heron,woodpecker,-2.5608463287353516,-5.560846328735352
heron,emu,-2.7117862701416016,-6.024286270141602
heron,ostrich,-2.7117156982421875,-5.8992156982421875
heron,carp,-2.412527084350586,-5.537527084350586
heron,goldfish,-2.6374664306640625,-5.5124664306640625
heron,minnow,-2.5752410888671875,-5.8252410888671875
heron,cod,-2.5619678497314453,-5.624467849731445
heron,herring,-3.1357460021972656,-5.885746002197266
heron,sardine,-2.647705078125,-5.772705078125
heron,salmon,-2.5370922088623047,-5.537092208862305
heron,trout,-2.5434207916259766,-5.543420791625977
heron,eel,-2.7805423736572266,-5.655542373657227
heron,flounder,-2.6090621948242188,-5.484062194824219
heron,mackerel,-2.3948287963867188,-5.644828796386719
heron,tuna,-2.4432544708251953,-5.818254470825195
heron,seahorse,-2.6960983276367188,-5.696098327636719
heron,shark,-2.696012496948242,-5.571012496948242
heron,bee,-2.726163864135742,-5.601163864135742
heron,hornet,-2.7215118408203125,-5.7840118408203125
heron,wasp,-2.462400436401367,-5.587400436401367
heron,ant,-2.739990234375,-5.739990234375
heron,beetle,-2.7312355041503906,-5.793735504150391
heron,ladybird,-2.7697181701660156,-4.644718170166016
heron,butterfly,-2.7487144470214844,-5.498714447021484
heron,moth,-2.6666088104248047,-5.729108810424805
heron,cockroach,-2.4974498748779297,-5.74744987487793
heron,cricket,-2.6067161560058594,-5.731716156005859
heron,grasshopper,-2.6764659881591797,-5.67646598815918
heron,locust,-2.8473129272460938,-5.597312927246094
heron,dragonfly,-2.5719966888427734,-5.696996688842773
heron,flea,-2.681072235107422,-5.868572235107422
heron,housefly,-2.629608154296875,-5.879608154296875
heron,mosquito,-2.578451156616211,-5.703451156616211
heron,stick_insect,-2.781435012817383,-5.968935012817383
heron,termite,-2.777111053466797,-5.902111053466797
heron,centipede,-2.6659793853759766,-5.790979385375977
heron,millipede,-2.5842838287353516,-6.271783828735352
heron,scorpion,-2.704347610473633,-5.704347610473633
heron,spider,-2.555461883544922,-5.742961883544922
heron,tarantula,-2.7643775939941406,-6.014377593994141
heron,crab,-2.6156539916992188,-5.365653991699219
heron,crayfish,-2.471921920776367,-6.159421920776367
heron,lobster,-2.6111698150634766,-5.798669815063477
heron,prawn,-2.7218170166015625,-5.0968170166015625
heron,shrimp,-2.562288284301758,-5.062288284301758
heron,slug,-2.7211151123046875,-5.9086151123046875
heron,snail,-2.748170852661133,-5.748170852661133
heron,clam,-2.4595260620117188,-5.772026062011719
heron,mussel,-2.315347671508789,-5.877847671508789
heron,scallop,-2.5044116973876953,-5.754411697387695
heron,oyster,-2.712848663330078,-5.712848663330078
heron,squid,-2.643768310546875,-5.956268310546875
heron,octopus,-2.616344451904297,-6.053844451904297
heron,worm,-2.734405517578125,-5.734405517578125
heron,jellyfish,-2.6400146484375,-5.8275146484375
duck,bat,-2.4437618255615234,-4.943761825561523
duck,bear,-2.532552719116211,-5.032552719116211
duck,cat,-2.5448570251464844,-4.794857025146484
duck,cheetah,-2.6550731658935547,-5.155073165893555
duck,leopard,-2.6638755798339844,-5.038875579833984
duck,lion,-2.4736366271972656,-5.098636627197266
duck,panther,-2.581094741821289,-5.206094741821289
duck,tiger,-2.635862350463867,-5.010862350463867
duck,dog,-2.6126632690429688,-4.862663269042969
duck,fox,-2.443513870239258,-4.943513870239258
duck,hyena,-2.6136016845703125,-4.9886016845703125
duck,wolf,-2.524883270263672,-5.024883270263672
duck,raccoon,-2.4672012329101562,-5.092201232910156
duck,skunk,-2.4997596740722656,-5.124759674072266
duck,otter,-2.4953269958496094,-4.995326995849609
duck,beaver,-2.532705307006836,-5.032705307006836
duck,chipmunk,-2.4947967529296875,-5.2447967529296875
duck,squirrel,-2.6043243408203125,-4.8543243408203125
duck,gerbil,-2.7073402404785156,-5.332340240478516
duck,guinea_pig,-2.6028804779052734,-5.102880477905273
duck,hamster,-2.510011672973633,-5.010011672973633
duck,mouse,-2.503143310546875,-5.128143310546875
duck,porcupine,-2.625436782836914,-5.250436782836914
duck,rat,-2.543527603149414,-4.918527603149414
duck,buffalo,-2.6153793334960938,-4.615379333496094
duck,cow,-2.531757354736328,-4.781757354736328
duck,ox,-2.356708526611328,-5.106708526611328
duck,goat,-2.587291717529297,-4.837291717529297
duck,sheep,-2.518709182739258,-4.893709182739258
duck,deer,-2.469633102416992,-4.969633102416992
duck,moose,-2.4721336364746094,-5.097133636474609
duck,giraffe,-2.6822986602783203,-5.05729866027832
duck,camel,-2.5028076171875,-5.0028076171875
duck,hippo,-2.5716724395751953,-5.071672439575195
duck,llama,-2.43182373046875,-5.05682373046875
duck,pig,-2.562837600708008,-4.812837600708008
duck,donkey,-2.697040557861328,-4.947040557861328
duck,horse,-2.5679893493652344,-4.942989349365234
duck,pony,-2.525054931640625,-4.900054931640625
duck,zebra,-2.5095558166503906,-5.134555816650391
duck,rhino,-2.722105026245117,-5.222105026245117
duck,gorilla,-2.6060562133789062,-5.106056213378906
duck,monkey,-2.5536155700683594,-4.928615570068359
duck,hedgehog,-2.5819835662841797,-5.08198356628418
duck,rabbit,-2.655834197998047,-4.905834197998047
duck,seal,-2.494100570678711,-4.869100570678711
duck,walrus,-2.7642040252685547,-5.389204025268555
duck,dolphin,-2.592153549194336,-5.092153549194336
duck,whale,-2.5930347442626953,-5.093034744262695
duck,elephant,-2.5517024993896484,-5.176702499389648
duck,kangaroo,-2.5559444427490234,-5.180944442749023
duck,platypus,-2.573772430419922,-5.323772430419922
duck,crocodile,-2.4551429748535156,-4.955142974853516
duck,alligator,-2.5459327697753906,-5.045932769775391
duck,lizard,-2.548004150390625,-4.923004150390625
duck,iguana,-2.6166019439697266,-5.116601943969727
duck,rattlesnake,-2.7053394317626953,-5.080339431762695
duck,tortoise,-2.4956722259521484,-4.870672225952148
duck,turtle,-2.4326095581054688,-4.807609558105469
duck,frog,-2.468545913696289,-4.718545913696289
duck,toad,-2.557861328125,-5.057861328125
duck,budgie,-2.561063766479492,-4.686063766479492
duck,parakeet,-2.540433883666992,-5.040433883666992
duck,buzzard,-2.5486278533935547,-4.923627853393555
duck,falcon,-2.621335983276367,-5.246335983276367
duck,hawk,-2.4511775970458984,-4.951177597045898
duck,eagle,-2.474355697631836,-5.099355697631836
duck,owl,-2.4464550018310547,-5.071455001831055
duck,canary,-2.467021942138672,-5.217021942138672
duck,magpie,-2.768888473510742,-5.018888473510742
duck,raven,-2.336395263671875,-4.961395263671875
duck,nightingale,-2.425952911376953,-4.425952911376953
duck,robin,-2.604917526245117,-5.229917526245117
duck,starling,-2.4605445861816406,-5.085544586181641
duck,sparrow,-2.3963966369628906,-5.021396636962891
duck,wren,-2.686704635620117,-5.311704635620117
duck,chicken,-2.524667739868164,-4.774667739868164
duck,cockerel,-2.4757232666015625,-4.4757232666015625
duck,turkey,-2.4628162384033203,-5.21281623840332
duck,dove,-2.439065933227539,-4.814065933227539
duck,pigeon,-2.552064895629883,-4.802064895629883
duck,partridge,-2.4711532592773438,-4.846153259277344
duck,peacock,-2.520172119140625,-4.895172119140625
duck,crane,-2.43426513671875,-4.93426513671875
duck,flamingo,-2.5446720123291016,-4.794672012329102
duck,heron,-2.442211151123047,-4.942211151123047
duck,goose,-2.4905776977539062,-4.865577697753906
duck,pelican,-2.522195816040039,-5.022195816040039
duck,penguin,-2.470418930053711,-4.845418930053711
duck,seagull,-2.4701080322265625,-4.8451080322265625
duck,swan,-2.600811004638672,-4.975811004638672
duck,hummingbird,-2.4896793365478516,-5.114679336547852
duck,kingfisher,-2.549795150756836,-5.049795150756836
duck,woodpecker,-2.421539306640625,-5.046539306640625
duck,emu,-2.546506881713867,-5.171506881713867
duck,ostrich,-2.5829200744628906,-5.207920074462891
duck,carp,-2.3339900970458984,-4.958990097045898
duck,goldfish,-2.475017547607422,-4.975017547607422
duck,minnow,-2.3257789611816406,-5.075778961181641
duck,cod,-2.407144546508789,-4.907144546508789
duck,herring,-2.6328582763671875,-4.7578582763671875
duck,sardine,-2.549356460571289,-4.924356460571289
duck,salmon,-2.28912353515625,-4.78912353515625
duck,trout,-2.4351749420166016,-5.060174942016602
duck,eel,-2.466838836669922,-4.841838836669922
duck,flounder,-2.5167579650878906,-5.016757965087891
duck,mackerel,-2.474569320678711,-4.974569320678711
duck,tuna,-2.355480194091797,-5.105480194091797
duck,seahorse,-2.4867382049560547,-4.986738204956055
duck,shark,-2.516294479370117,-5.016294479370117
duck,bee,-2.559978485107422,-4.809978485107422
duck,hornet,-2.577878952026367,-4.952878952026367
duck,wasp,-2.5112876892089844,-5.011287689208984
duck,ant,-2.695953369140625,-4.820953369140625
duck,beetle,-2.5790672302246094,-4.954067230224609
duck,ladybird,-2.8177337646484375,-4.1927337646484375
duck,butterfly,-2.473501205444336,-4.848501205444336
duck,moth,-2.3466339111328125,-5.0966339111328125
duck,cockroach,-2.357973098754883,-4.857973098754883
duck,cricket,-2.4424896240234375,-4.8174896240234375
duck,grasshopper,-2.460468292236328,-5.210468292236328
duck,locust,-2.5489330291748047,-5.048933029174805
duck,dragonfly,-2.5178756713867188,-5.142875671386719
duck,flea,-2.5833263397216797,-5.08332633972168
duck,housefly,-2.349170684814453,-5.224170684814453
duck,mosquito,-2.3973159790039062,-5.022315979003906
duck,stick_insect,-2.6729984283447266,-5.297998428344727
duck,termite,-2.500520706176758,-5.125520706176758
duck,centipede,-2.5037612915039062,-5.128761291503906
duck,millipede,-2.4401416778564453,-5.565141677856445
duck,scorpion,-2.5068016052246094,-5.131801605224609
duck,spider,-2.489755630493164,-4.864755630493164
duck,tarantula,-2.6002330780029297,-5.35023307800293
duck,crab,-2.4846744537353516,-4.734674453735352
duck,crayfish,-2.214406967163086,-5.214406967163086
duck,lobster,-2.485647201538086,-4.985647201538086
duck,prawn,-2.6655807495117188,-4.540580749511719
duck,shrimp,-2.520082473754883,-4.395082473754883
duck,slug,-2.4885635375976562,-4.988563537597656
duck,snail,-2.5171279907226562,-5.017127990722656
duck,clam,-2.4976234436035156,-5.122623443603516
duck,mussel,-2.328084945678711,-4.828084945678711
duck,scallop,-2.4325599670410156,-4.932559967041016
duck,oyster,-2.373626708984375,-4.873626708984375
duck,squid,-2.378175735473633,-5.128175735473633
duck,octopus,-2.4627552032470703,-5.33775520324707
duck,worm,-2.548248291015625,-4.923248291015625
duck,jellyfish,-2.5224361419677734,-5.022436141967773
goose,bat,-2.524271011352539,-5.024271011352539
goose,bear,-2.3984241485595703,-5.14842414855957
goose,cat,-2.5808658599853516,-5.080865859985352
goose,cheetah,-2.4750308990478516,-5.350030899047852
goose,leopard,-2.5857410430908203,-5.21074104309082
goose,lion,-2.5105438232421875,-5.1355438232421875
goose,panther,-2.6100387573242188,-5.235038757324219
goose,tiger,-2.572416305541992,-5.197416305541992
goose,dog,-2.4927501678466797,-4.99275016784668
goose,fox,-2.4574337005615234,-4.957433700561523
goose,hyena,-2.5958080291748047,-5.220808029174805
goose,wolf,-2.398834228515625,-4.898834228515625
goose,raccoon,-2.4699840545654297,-5.09498405456543
goose,skunk,-2.513936996459961,-5.263936996459961
goose,otter,-2.555562973022461,-5.180562973022461
goose,beaver,-2.5215511322021484,-5.396551132202148
goose,chipmunk,-2.638071060180664,-5.263071060180664
goose,squirrel,-2.628040313720703,-5.003040313720703
goose,gerbil,-2.8612022399902344,-5.798702239990234
goose,guinea_pig,-2.683359146118164,-5.683359146118164
goose,hamster,-2.511911392211914,-5.261911392211914
goose,mouse,-2.503293991088867,-5.253293991088867
goose,porcupine,-2.5796146392822266,-5.329614639282227
goose,rat,-2.5499935150146484,-5.049993515014648
goose,buffalo,-2.439668655395508,-4.689668655395508
goose,cow,-2.4373741149902344,-5.062374114990234
goose,ox,-2.3086795806884766,-5.183679580688477
goose,goat,-2.4336395263671875,-5.0586395263671875
goose,sheep,-2.463695526123047,-5.088695526123047
goose,deer,-2.404092788696289,-5.029092788696289
goose,moose,-2.398681640625,-5.148681640625
goose,giraffe,-2.7662887573242188,-5.516288757324219
goose,camel,-2.4636611938476562,-5.338661193847656
goose,hippo,-2.493623733520508,-5.368623733520508
goose,llama,-2.5187110900878906,-5.143711090087891
goose,pig,-2.4504566192626953,-5.075456619262695
goose,donkey,-2.606252670288086,-5.106252670288086
goose,horse,-2.529397964477539,-5.029397964477539
goose,pony,-2.575643539428711,-5.075643539428711
goose,zebra,-2.546201705932617,-5.296201705932617
goose,rhino,-2.560331344604492,-5.435331344604492
goose,gorilla,-2.622325897216797,-5.622325897216797
goose,monkey,-2.6503982543945312,-5.025398254394531
goose,hedgehog,-2.5256080627441406,-5.150608062744141
goose,rabbit,-2.6095314025878906,-5.234531402587891
goose,seal,-2.4098739624023438,-5.159873962402344
goose,walrus,-2.6359710693359375,-5.5109710693359375
goose,dolphin,-2.6164608001708984,-5.116460800170898
goose,whale,-2.5009288787841797,-5.25092887878418
goose,elephant,-2.5731678009033203,-5.19816780090332
goose,kangaroo,-2.6909313201904297,-5.44093132019043
goose,platypus,-2.6399173736572266,-5.764917373657227
goose,crocodile,-2.4628467559814453,-5.087846755981445
goose,alligator,-2.6441402435302734,-5.144140243530273
goose,lizard,-2.3062705993652344,-5.181270599365234
goose,iguana,-2.589569091796875,-5.214569091796875
goose,rattlesnake,-2.601755142211914,-5.351755142211914
goose,tortoise,-2.592409133911133,-5.092409133911133
goose,turtle,-2.561105728149414,-4.936105728149414
goose,frog,-2.4952659606933594,-4.995265960693359
goose,toad,-2.4712886810302734,-5.221288681030273
goose,budgie,-2.6334762573242188,-5.008476257324219
goose,parakeet,-2.5183658599853516,-5.268365859985352
goose,buzzard,-2.467388153076172,-4.967388153076172
goose,falcon,-2.478414535522461,-5.228414535522461
goose,hawk,-2.361295700073242,-5.111295700073242
goose,eagle,-2.4944820404052734,-4.994482040405273
goose,owl,-2.4098472595214844,-5.034847259521484
goose,canary,-2.5353355407714844,-5.410335540771484
goose,magpie,-2.6308746337890625,-5.2558746337890625
goose,raven,-2.511472702026367,-5.011472702026367
goose,nightingale,-2.514097213745117,-4.639097213745117
goose,robin,-2.6672592163085938,-5.292259216308594
goose,starling,-2.3718299865722656,-5.121829986572266
goose,sparrow,-2.441251754760742,-5.066251754760742
goose,wren,-2.5597190856933594,-5.434719085693359
goose,chicken,-2.435962677001953,-5.060962677001953
goose,cockerel,-2.380098342895508,-4.755098342895508
goose,turkey,-2.3748111724853516,-5.249811172485352
goose,dove,-2.449310302734375,-4.949310302734375
goose,pigeon,-2.4148216247558594,-4.914821624755859
goose,partridge,-2.240814208984375,-4.990814208984375
goose,peacock,-2.5308265686035156,-5.030826568603516
goose,crane,-2.3597679138183594,-5.234767913818359
goose,flamingo,-2.5152244567871094,-4.890224456787109
goose,heron,-2.2629032135009766,-5.012903213500977
goose,duck,-2.4104766845703125,-4.7854766845703125
goose,pelican,-2.274555206298828,-5.024555206298828
goose,penguin,-2.6126251220703125,-5.2376251220703125
goose,seagull,-2.4716835021972656,-4.971683502197266
goose,swan,-2.4824390411376953,-4.982439041137695
goose,hummingbird,-2.3489208221435547,-5.348920822143555
goose,kingfisher,-2.5924530029296875,-5.2174530029296875
goose,woodpecker,-2.4189910888671875,-5.1689910888671875
goose,emu,-2.3640785217285156,-5.364078521728516
goose,ostrich,-2.497386932373047,-5.497386932373047
goose,carp,-2.359294891357422,-5.234294891357422
goose,goldfish,-2.535888671875,-5.160888671875
goose,minnow,-2.4067230224609375,-5.4067230224609375
goose,cod,-2.243938446044922,-5.368938446044922
goose,herring,-2.5893936157226562,-4.964393615722656
goose,sardine,-2.473756790161133,-5.223756790161133
goose,salmon,-2.4988269805908203,-4.99882698059082
goose,trout,-2.4091320037841797,-5.28413200378418
goose,eel,-2.488546371459961,-4.988546371459961
goose,flounder,-2.5465049743652344,-5.296504974365234
goose,mackerel,-2.3423614501953125,-5.2173614501953125
goose,tuna,-2.3572444915771484,-5.232244491577148
goose,seahorse,-2.559671401977539,-5.434671401977539
goose,shark,-2.4525604248046875,-5.2025604248046875
goose,bee,-2.4130592346191406,-5.038059234619141
goose,hornet,-2.441251754760742,-5.316251754760742
goose,wasp,-2.455892562866211,-5.080892562866211
goose,ant,-2.6417465209960938,-5.016746520996094
goose,beetle,-2.441141128540039,-5.191141128540039
goose,ladybird,-2.6842308044433594,-4.184230804443359
goose,butterfly,-2.477567672729492,-5.102567672729492
goose,moth,-2.471078872680664,-5.346078872680664
goose,cockroach,-2.3606338500976562,-4.985633850097656
goose,cricket,-2.521303176879883,-4.896303176879883
goose,grasshopper,-2.3773269653320312,-5.502326965332031
goose,locust,-2.5957069396972656,-5.345706939697266
goose,dragonfly,-2.4691410064697266,-5.469141006469727
goose,flea,-2.4312267303466797,-5.18122673034668
goose,housefly,-2.3754405975341797,-5.50044059753418
goose,mosquito,-2.5245227813720703,-5.14952278137207
goose,stick_insect,-2.517435073852539,-5.454935073852539
goose,termite,-2.4852771759033203,-5.23527717590332
goose,centipede,-2.490022659301758,-5.240022659301758
goose,millipede,-2.424379348754883,-5.674379348754883
goose,scorpion,-2.5386600494384766,-5.038660049438477
goose,spider,-2.5544509887695312,-5.054450988769531
goose,tarantula,-2.5484085083007812,-5.548408508300781
goose,crab,-2.4700489044189453,-4.970048904418945
goose,crayfish,-2.3451194763183594,-5.595119476318359
goose,lobster,-2.499052047729492,-5.374052047729492
goose,prawn,-2.5950889587402344,-4.720088958740234
goose,shrimp,-2.4619827270507812,-4.586982727050781
goose,slug,-2.6037330627441406,-5.228733062744141
goose,snail,-2.4459266662597656,-5.195926666259766
goose,clam,-2.4464874267578125,-5.4464874267578125
goose,mussel,-2.2804298400878906,-5.030429840087891
goose,scallop,-2.533414840698242,-5.283414840698242
goose,oyster,-2.472116470336914,-5.222116470336914
goose,squid,-2.6601829528808594,-5.347682952880859
goose,octopus,-2.3016815185546875,-5.6141815185546875
goose,worm,-2.4706497192382812,-5.220649719238281
goose,jellyfish,-2.5387325286865234,-5.288732528686523
pelican,bat,-2.532512664794922,-5.282512664794922
pelican,bear,-2.6990699768066406,-5.324069976806641
pelican,cat,-2.5897178649902344,-5.214717864990234
pelican,cheetah,-2.7502784729003906,-5.375278472900391
pelican,leopard,-2.837627410888672,-5.587627410888672
pelican,lion,-2.716503143310547,-5.091503143310547
pelican,panther,-2.760622024536133,-5.385622024536133
pelican,tiger,-2.8086376190185547,-5.308637619018555
pelican,dog,-2.594959259033203,-5.344959259033203
pelican,fox,-2.6050281524658203,-5.23002815246582
pelican,hyena,-2.6921119689941406,-5.567111968994141
pelican,wolf,-2.6803760528564453,-5.180376052856445
pelican,raccoon,-2.4591121673583984,-5.209112167358398
pelican,skunk,-2.627595901489258,-5.627595901489258
pelican,otter,-2.707273483276367,-5.332273483276367
pelican,beaver,-2.578401565551758,-5.453401565551758
pelican,chipmunk,-2.7285289764404297,-5.35352897644043
pelican,squirrel,-2.6404800415039062,-5.265480041503906
pelican,gerbil,-2.938711166381836,-5.563711166381836
pelican,guinea_pig,-2.7384395599365234,-5.738439559936523
pelican,hamster,-2.7131004333496094,-5.338100433349609
pelican,mouse,-2.7293529510498047,-5.479352951049805
pelican,porcupine,-2.805938720703125,-5.430938720703125
pelican,rat,-2.7551956176757812,-5.255195617675781
pelican,buffalo,-2.9257068634033203,-5.30070686340332
pelican,cow,-2.679746627807617,-5.304746627807617
pelican,ox,-2.5474300384521484,-5.297430038452148
pelican,goat,-2.725435256958008,-5.225435256958008
pelican,sheep,-2.6729660034179688,-5.422966003417969
pelican,deer,-2.6138134002685547,-5.363813400268555
pelican,moose,-2.695201873779297,-5.445201873779297
pelican,giraffe,-2.9539356231689453,-5.578935623168945
pelican,camel,-2.7029972076416016,-5.327997207641602
pelican,hippo,-2.765827178955078,-5.515827178955078
pelican,llama,-2.7268009185791016,-5.351800918579102
pelican,pig,-2.6710968017578125,-5.1710968017578125
pelican,donkey,-2.818798065185547,-5.318798065185547
pelican,horse,-2.634855270385742,-5.259855270385742
pelican,pony,-2.7756996154785156,-5.400699615478516
pelican,zebra,-2.8177928924560547,-5.442792892456055
pelican,rhino,-2.7804393768310547,-5.530439376831055
pelican,gorilla,-2.780935287475586,-5.655935287475586
pelican,monkey,-2.807588577270508,-5.307588577270508
pelican,hedgehog,-2.8800487518310547,-5.505048751831055
pelican,rabbit,-2.7474193572998047,-5.247419357299805
pelican,seal,-2.525819778442383,-5.150819778442383
pelican,walrus,-2.8291702270507812,-5.579170227050781
pelican,dolphin,-2.5473461151123047,-5.172346115112305
pelican,whale,-2.6482887268066406,-5.273288726806641
pelican,elephant,-2.7484302520751953,-5.373430252075195
pelican,kangaroo,-2.78350830078125,-5.65850830078125
pelican,platypus,-2.690013885498047,-5.690013885498047
pelican,crocodile,-2.4875926971435547,-5.112592697143555
pelican,alligator,-2.6068382263183594,-5.231838226318359
pelican,lizard,-2.5225372314453125,-5.2725372314453125
pelican,iguana,-2.692567825317383,-5.442567825317383
pelican,rattlesnake,-2.5062122344970703,-5.25621223449707
pelican,tortoise,-2.6070384979248047,-5.107038497924805
pelican,turtle,-2.511514663696289,-5.136514663696289
pelican,frog,-2.659393310546875,-5.034393310546875
pelican,toad,-2.6081809997558594,-5.358180999755859
pelican,budgie,-2.6646862030029297,-5.28968620300293
pelican,parakeet,-2.619832992553711,-5.494832992553711
pelican,buzzard,-2.4829483032226562,-5.107948303222656
pelican,falcon,-2.5403060913085938,-5.290306091308594
pelican,hawk,-2.406646728515625,-5.156646728515625
pelican,eagle,-2.534780502319336,-5.034780502319336
pelican,owl,-2.692047119140625,-5.192047119140625
pelican,canary,-2.6199893951416016,-5.619989395141602
pelican,magpie,-2.735492706298828,-5.360492706298828
pelican,raven,-2.4712886810302734,-5.221288681030273
pelican,nightingale,-2.752483367919922,-4.877483367919922
pelican,robin,-2.7382469177246094,-5.613246917724609
pelican,starling,-2.482402801513672,-5.482402801513672
pelican,sparrow,-2.738435745239258,-5.363435745239258
pelican,wren,-2.7267284393310547,-5.476728439331055
pelican,chicken,-2.6360340118408203,-5.26103401184082
pelican,cockerel,-2.6777305603027344,-5.052730560302734
pelican,turkey,-2.588563919067383,-5.463563919067383
pelican,dove,-2.562356948852539,-5.062356948852539
pelican,pigeon,-2.644268035888672,-5.269268035888672
pelican,partridge,-2.5545272827148438,-5.179527282714844
pelican,peacock,-2.7465972900390625,-5.2465972900390625
pelican,crane,-2.632648468017578,-5.132648468017578
pelican,flamingo,-2.6697616577148438,-5.044761657714844
pelican,heron,-2.5182971954345703,-5.01829719543457
pelican,duck,-2.5253353118896484,-5.025335311889648
pelican,goose,-2.5660781860351562,-5.191078186035156
pelican,penguin,-2.573314666748047,-5.073314666748047
pelican,seagull,-2.499937057495117,-5.124937057495117
pelican,swan,-2.639131546020508,-5.264131546020508
pelican,hummingbird,-2.534025192260742,-5.534025192260742
pelican,kingfisher,-2.6278438568115234,-5.377843856811523
pelican,woodpecker,-2.5254440307617188,-5.275444030761719
pelican,emu,-2.6720542907714844,-5.547054290771484
pelican,ostrich,-2.626127243041992,-5.501127243041992
pelican,carp,-2.3894195556640625,-5.2644195556640625
pelican,goldfish,-2.6063175201416016,-5.231317520141602
pelican,minnow,-2.46014404296875,-5.46014404296875
pelican,cod,-2.497201919555664,-5.497201919555664
pelican,herring,-2.6628189086914062,-5.162818908691406
pelican,sardine,-2.5925731658935547,-5.217573165893555
pelican,salmon,-2.509580612182617,-5.134580612182617
pelican,trout,-2.4788074493408203,-5.10380744934082
pelican,eel,-2.650449752807617,-5.025449752807617
pelican,flounder,-2.546022415161133,-5.046022415161133
pelican,mackerel,-2.4592819213867188,-5.334281921386719
pelican,tuna,-2.469738006591797,-5.219738006591797
pelican,seahorse,-2.6313953399658203,-5.25639533996582
pelican,shark,-2.6238880157470703,-5.12388801574707
pelican,bee,-2.534090042114258,-5.159090042114258
pelican,hornet,-2.656435012817383,-5.406435012817383
pelican,wasp,-2.644826889038086,-5.269826889038086
pelican,ant,-2.7359352111816406,-5.235935211181641
pelican,beetle,-2.610902786254883,-5.485902786254883
pelican,ladybird,-2.8804798126220703,-4.50547981262207
pelican,butterfly,-2.6389846801757812,-5.263984680175781
pelican,moth,-2.6008033752441406,-5.350803375244141
pelican,cockroach,-2.498201370239258,-5.248201370239258
pelican,cricket,-2.6303558349609375,-5.2553558349609375
pelican,grasshopper,-2.491912841796875,-5.491912841796875
pelican,locust,-2.717069625854492,-5.342069625854492
pelican,dragonfly,-2.6557998657226562,-5.405799865722656
pelican,flea,-2.6801414489746094,-5.555141448974609
pelican,housefly,-2.487325668334961,-5.612325668334961
pelican,mosquito,-2.6318130493164062,-5.256813049316406
pelican,stick_insect,-2.639242172241211,-5.514242172241211
pelican,termite,-2.7251033782958984,-5.600103378295898
pelican,centipede,-2.5690155029296875,-5.7565155029296875
pelican,millipede,-2.5766067504882812,-5.826606750488281
pelican,scorpion,-2.8403358459472656,-5.465335845947266
pelican,spider,-2.636322021484375,-5.261322021484375
pelican,tarantula,-2.5694046020507812,-5.569404602050781
pelican,crab,-2.5703258514404297,-5.07032585144043
pelican,crayfish,-2.4512290954589844,-5.576229095458984
pelican,lobster,-2.6801795959472656,-5.430179595947266
pelican,prawn,-2.7622814178466797,-5.01228141784668
pelican,shrimp,-2.5349788665771484,-4.784978866577148
pelican,slug,-2.754608154296875,-5.504608154296875
pelican,snail,-2.657247543334961,-5.532247543334961
pelican,clam,-2.512899398803711,-5.512899398803711
pelican,mussel,-2.4930591583251953,-5.118059158325195
pelican,scallop,-2.606395721435547,-5.481395721435547
pelican,oyster,-2.5415878295898438,-5.166587829589844
pelican,squid,-2.535623550415039,-5.535623550415039
pelican,octopus,-2.564655303955078,-5.439655303955078
pelican,worm,-2.667539596557617,-5.542539596557617
pelican,jellyfish,-2.537038803100586,-5.412038803100586
penguin,bat,-2.7486495971679688,-4.998649597167969
penguin,bear,-2.635631561279297,-4.885631561279297
penguin,cat,-2.619661331176758,-4.994661331176758
penguin,cheetah,-2.7553272247314453,-5.130327224731445
penguin,leopard,-2.849609375,-5.224609375
penguin,lion,-2.8510818481445312,-4.976081848144531
penguin,panther,-2.780609130859375,-5.155609130859375
penguin,tiger,-2.762876510620117,-5.012876510620117
penguin,dog,-2.663331985473633,-4.788331985473633
penguin,fox,-2.6722183227539062,-4.797218322753906
penguin,hyena,-2.843027114868164,-5.093027114868164
penguin,wolf,-2.682575225830078,-4.807575225830078
penguin,raccoon,-2.6071853637695312,-4.857185363769531
penguin,skunk,-2.6815662384033203,-5.18156623840332
penguin,otter,-2.7837181091308594,-5.033718109130859
penguin,beaver,-2.7795562744140625,-5.1545562744140625
penguin,chipmunk,-2.769502639770508,-5.269502639770508
penguin,squirrel,-2.6514034271240234,-4.901403427124023
penguin,gerbil,-3.0054798126220703,-5.38047981262207
penguin,guinea_pig,-2.838134765625,-5.213134765625
penguin,hamster,-2.6348114013671875,-5.0098114013671875
penguin,mouse,-2.618509292602539,-5.243509292602539
penguin,porcupine,-2.9603652954101562,-5.460365295410156
penguin,rat,-2.762235641479492,-5.137235641479492
penguin,buffalo,-2.708789825439453,-4.708789825439453
penguin,cow,-2.591066360473633,-4.841066360473633
penguin,ox,-2.650197982788086,-5.150197982788086
