question_id,substitution_hop,subs_type,concept,input,type,correct,x,y
<|im_start|>assistant
",vision_text,True,-8.026506,-12.615583
131055796,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 10 objects in the scene, including a road, a crouching young kneeling boy, blue clothes, green trees, a blue jacket, a wood thin skateboard, a blue helmet, black shoes, a black glove, and yellow wheels. The boy is on the skateboard. The boy is to the right of the trees. The boy is wearing the jacket. The clothes are to the left of the shoes. The trees are to the left of the boy. The trees are to the left of the helmet. The jacket is to the left of the shoes. The helmet is to the right of the trees. The shoes are to the right of the jacket. The shoes are to the right of the clothes. The shoes are to the right of the glove. The glove is to the left of the shoes. Question: In the scene, is there a stalk that is not made of wood? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-10.342722,32.333763
4165667,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 13 objects in the scene, including a person, a kneeling woman, short trees, a white skateboard, a black shirt, dark pants, a ground, a tall silver pole, a blue sky, a white parked car, a flat hand, a brown hair, and white shoes. The person is on the skateboard. The person is to the right of the woman. The person is wearing the shoes. The person is to the right of the car. The person is wearing the pants. The person is to the right of the hand. The woman is watching the person. The woman is wearing the shirt. The trees are to the right of the pole. The shirt is to the left of the hand. The pole is to the right of the sky. The pole is to the left of the trees. The sky is to the left of the pole. The car is to the left of the person. The hand is to the left of the person. The hand is to the right of the shirt. Question: In the scene, are there any scooters that are black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,22.907276,-8.929886
2763737,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 12 objects in the scene, including a picture, a gray ground, a blue graffiti, a skating boy, a black short sleeved shirt, white pants, black shoes, feet, a black skateboard, a head, a white cap, and white socks. The boy is wearing the pants. The boy is wearing the shoes. The boy is wearing the shirt. The boy is standing on the skateboard. The boy is wearing the cap. The pants are to the left of the socks. The skateboard is below the boy. The cap is on the head. The socks are to the right of the pants. Question: In the scene, do you see an oven that is not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,44.75712,-12.410264
84165,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 17 objects in the scene, including a skate park, a ground, a white sky, a skating person, a building, a palm tree, a brown light pole, a white house, black shorts, a tilted black skateboard, a roof, a white shirt, a head, a brown hair, an arm, a foot, and a brown shoe. The skate park is near the palm tree. The ground is to the left of the shorts. The ground is to the left of the house. The ground is to the left of the pole. The sky is to the right of the building. The sky is to the right of the palm tree. The person is to the left of the pole. The person is to the left of the house. The person is on the skateboard. The person is wearing the shirt. The building is to the left of the sky. The building is to the left of the palm tree. The building is to the left of the arm. The palm tree is near the skate park. The palm tree is to the right of the building. The palm tree is to the left of the sky. The palm tree is to the left of the arm. The palm tree is to the right of the roof. The pole is to the right of the ground. The pole is to the right of the skateboard. The pole is to the right of the shirt. The pole is to the right of the shorts. The pole is to the right of the person. The house is to the right of the skateboard. The house is to the right of the ground. The house is to the right of the person. The shorts are to the left of the pole. The shorts are to the right of the ground. The skateboard is to the left of the pole. The skateboard is to the left of the house. The roof is to the left of the palm tree. The shirt is to the left of the pole. The arm is to the right of the building. The arm is to the right of the palm tree. Question: In the scene, do you see jeeps that are not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,38.947006,17.00338
1468977,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 11 objects in the scene, including a building, a sidewalk, a man, a brown shirt, black pants, windows, a graffiti, a parked bike, a black skateboard, a white parked car, and a boy. The building is to the left of the shirt. The building is to the left of the man. The building is to the left of the pants. The building is to the left of the skateboard. The building is to the left of the boy. The building is to the left of the car. The man is with the skateboard. The man is to the right of the windows. The man is to the right of the building. The shirt is to the right of the building. The pants are to the right of the building. The pants are to the right of the windows. The pants are to the right of the graffiti. The windows are to the left of the man. The windows are to the left of the graffiti. The windows are to the left of the pants. The graffiti is to the right of the windows. The graffiti is to the left of the pants. The bike is to the left of the skateboard. The bike is to the left of the car. The bike is to the left of the boy. The skateboard is to the left of the boy. The skateboard is to the right of the building. The skateboard is to the left of the car. The skateboard is to the right of the bike. The car is to the right of the skateboard. The car is to the right of the building. The car is to the right of the bike. The car is to the left of the boy. The boy is to the right of the bike. The boy is to the right of the car. The boy is on the sidewalk. The boy is to the right of the skateboard. The boy is to the right of the building. Question: In the scene, do you see a weapon that is not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,15.383228,6.2955847
10110819,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 13 objects in the scene, including a gray asphalt paved road, a standing skateboarding man, a concrete gray wall, a concrete gray sidewalk, a green grass, a parked red car, a blue plaid checkered shirt, a black skateboard, a tall metal gray pole, a black helmet, stairs, a brown glove, and an orange wheel. The man is to the right of the stairs. The man is to the left of the sidewalk. The man is wearing the helmet. The man is on the skateboard. The wall is to the right of the stairs. The wall is to the right of the pole. The sidewalk is to the right of the glove. The sidewalk is to the right of the man. The grass is to the left of the shirt. The shirt is to the right of the stairs. The shirt is to the right of the grass. The skateboard is below the man. The pole is to the left of the wall. The pole is to the left of the stairs. The helmet is to the right of the stairs. The stairs are to the left of the man. The stairs are to the right of the pole. The stairs are to the left of the wall. The stairs are to the left of the shirt. The stairs are to the left of the helmet. The glove is to the left of the sidewalk. Question: In the scene, is there a shelter that is red? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-1.2138996,1.5457602
17768996,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 16 objects in the scene, including a beautiful clear sky, trees, a man, a metal chain-link fence, black pants, a striped shirt, a black skateboard, a hat, dark shoes, a pole, a hand, people, a face, a logo, a wrist, and wheels. The sky is to the left of the hand. The sky is to the left of the logo. The sky is to the left of the pants. The sky is to the left of the hat. The sky is to the left of the wheels. The sky is to the left of the man. The sky is to the left of the shoes. The sky is to the left of the shirt. The sky is to the left of the wrist. The sky is to the left of the face. The trees are behind the fence. The trees are to the left of the wheels. The trees are to the left of the skateboard. The man is jumping on the skateboard. The man is wearing the hat. The man is to the right of the sky. The man is wearing the shirt. The fence is in front of the trees. The fence is to the left of the people. The pants are to the right of the sky. The shirt is to the left of the hat. The shirt is to the left of the face. The shirt is to the right of the sky. The skateboard is below the man. The skateboard is to the right of the trees. The hat is to the right of the shirt. The hat is to the right of the sky. The shoes are to the right of the sky. The hand is to the right of the sky. The people are to the right of the fence. The face is to the right of the shirt. The face is to the right of the sky. The logo is to the right of the sky. The wrist is to the right of the sky. The wheels are to the right of the sky. The wheels are to the right of the trees. Question: In the scene, is there a headband that is not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,10.395977,3.0290155
3346583,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 15 objects in the scene, including a young girl, a school, trees, a white long sleeved shirt, a red wall, a gray roof, a tan wood skateboard, jeans, a head, arms, a white colorful helmet, red shoes, a window, green wheels, and blue clouds. The girl is wearing the helmet. The girl is to the right of the trees. The girl is to the left of the wall. The girl is to the left of the school. The girl is standing on the skateboard. The girl is wearing the jeans. The girl is wearing the shirt. The school is to the right of the shirt. The school is to the right of the helmet. The school is to the right of the head. The school is to the right of the girl. The trees are to the left of the girl. The trees are to the left of the shirt. The trees are to the left of the helmet. The trees are to the left of the head. The shirt is to the left of the school. The shirt is to the left of the wall. The shirt is to the right of the trees. The wall is to the right of the head. The wall is to the right of the shirt. The wall is to the right of the girl. The wall is to the right of the helmet. The head is to the left of the window. The head is to the left of the wall. The head is to the right of the trees. The head is to the left of the school. The helmet is to the left of the wall. The helmet is to the left of the school. The helmet is to the right of the trees. The helmet is to the left of the window. The helmet is on the head. The window is to the right of the head. The window is to the right of the helmet. Question: In the scene, are there any jeeps that are blue? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,32.25001,5.0509453
17317033,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 15 objects in the scene, including a young skateboarding boy, dark pants, a white short sleeved shirt, an arm, a ground, a wood skateboard, bushes, a tilted head, a dark hair, a blurry sidewalk, a hand, a black glove, red wheels, an ear, and a ring. The boy is to the left of the glove. The boy is above the skateboard. The boy is to the right of the wheels. The boy is to the left of the hand. The pants are to the left of the ear. The pants are to the right of the sidewalk. The pants are to the right of the wheels. The pants are to the right of the bushes. The pants are to the left of the ring. The pants are to the left of the shirt. The shirt is to the right of the pants. The shirt is to the right of the sidewalk. The shirt is to the right of the bushes. The shirt is to the right of the arm. The arm is to the right of the sidewalk. The arm is to the right of the bushes. The arm is to the left of the ring. The arm is to the left of the shirt. The arm is to the left of the ear. The ground is to the right of the skateboard. The ground is to the left of the glove. The ground is to the left of the hand. The skateboard is to the left of the ground. The bushes are to the left of the head. The bushes are to the left of the shirt. The bushes are to the left of the hair. The bushes are to the left of the pants. The bushes are to the left of the arm. The head is to the right of the bushes. The hair is to the right of the bushes. The sidewalk is to the left of the shirt. The sidewalk is to the left of the arm. The sidewalk is to the left of the pants. The hand is to the right of the boy. The hand is to the right of the ground. The glove is to the right of the ground. The glove is to the right of the boy. The wheels are to the left of the boy. The wheels are to the left of the pants. The ear belongs to the boy. The ear is to the right of the arm. The ear is to the right of the pants. The ring is to the right of the arm. The ring is to the right of the pants. Question: In the scene, is there a platform that is not made of wood? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-7.044468,21.68534
10110823,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 13 objects in the scene, including a gray asphalt paved road, a standing skateboarding man, a concrete gray wall, a concrete gray sidewalk, a green grass, a parked red car, a blue plaid checkered shirt, a black skateboard, a tall metal gray pole, a black helmet, stairs, a brown glove, and an orange wheel. The man is to the right of the stairs. The man is to the left of the sidewalk. The man is wearing the helmet. The man is on the skateboard. The wall is to the right of the stairs. The wall is to the right of the pole. The sidewalk is to the right of the glove. The sidewalk is to the right of the man. The grass is to the left of the shirt. The shirt is to the right of the stairs. The shirt is to the right of the grass. The skateboard is below the man. The pole is to the left of the wall. The pole is to the left of the stairs. The helmet is to the right of the stairs. The stairs are to the left of the man. The stairs are to the right of the pole. The stairs are to the left of the wall. The stairs are to the left of the shirt. The stairs are to the left of the helmet. The glove is to the left of the sidewalk. Question: In the scene, is there a collar that is not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-13.629517,15.096311
202681,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 15 objects in the scene, including a skating staring man, a green bush, blue jeans, a black shirt, a skating standing person, a tin building, a black skateboard, a dried grass, a shoe, a short hair, a red fountain, a finger, a white wheel, a light fire hydrant, and a wrist. The man is to the right of the grass. The man is to the left of the person. The bush is to the left of the person. The bush is by the grass. The shirt is to the right of the hair. The shirt is to the left of the person. The shirt is to the right of the grass. The person is to the right of the shirt. The person is to the right of the man. The person is to the right of the fire hydrant. The person is to the right of the bush. The grass is to the left of the man. The grass is to the left of the shirt. The grass is to the left of the hair. The hair is to the left of the shirt. The hair is to the right of the grass. The fountain is to the left of the fire hydrant. The fire hydrant is to the right of the fountain. The fire hydrant is to the left of the person. Question: In the scene, are there any red candles? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,32.600307,-10.842357
9365760,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 13 objects in the scene, including a grass, lined trees, green jeans, a sidewalk, a black skateboard, a knit green worn hat, an arm, red shoes, a face, a beard, black glasses, a ball, and wheels. The trees are to the left of the ball. The trees are to the left of the hat. The jeans are to the left of the sidewalk. The sidewalk is to the right of the jeans. The hat is to the right of the trees. The ball is to the right of the trees. Question: In the scene, is there a green milk? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,22.805405,27.602825
1495253,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 9 objects in the scene, including a shirtless man, a paved walkway, a shallow water, trees, people, black pants, a black curly hair, a pink skateboard, and white shoes. The man is to the right of the people. The man is to the right of the walkway. The walkway is to the left of the hair. The walkway is to the left of the pants. The walkway is to the left of the man. The water is to the right of the hair. The water is to the right of the pants. The people are at the walkway. The people are to the left of the man. The pants are to the right of the walkway. The pants are to the left of the water. The hair is to the right of the walkway. The hair is to the left of the water. Question: In the scene, do you see black bugs? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,44.3704,0.9883728
10760995,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 14 objects in the scene, including a tree, a man, a concrete asphalt road, a black shirt, brown pants, a brown skateboard, a person, a logo, a brown hair, a green leaf, a bike, a white sign, a green shoe, and a yellow wheel. The tree is beside the road. The man is riding on the skateboard. The man is wearing the pants. The man is to the left of the sign. The man is to the left of the logo. The man is to the right of the leaf. The pants are to the left of the sign. The pants are to the right of the person. The pants are to the right of the bike. The skateboard is on the road. The person is on the bike. The person is on the skateboard. The person is to the left of the pants. The logo is to the right of the man. The leaf is to the left of the man. The bike is to the left of the pants. The sign is to the right of the pants. The sign is to the right of the man. Question: In the scene, are there any purple guitars? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,37.428955,-16.322535
84165,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 17 objects in the scene, including a skate park, a ground, a white sky, a skating person, a building, a palm tree, a brown light pole, a white house, black shorts, a tilted black skateboard, a roof, a white shirt, a head, a brown hair, an arm, a foot, and a brown shoe. The skate park is near the palm tree. The ground is to the left of the shorts. The ground is to the left of the house. The ground is to the left of the pole. The sky is to the right of the building. The sky is to the right of the palm tree. The person is to the left of the pole. The person is to the left of the house. The person is on the skateboard. The person is wearing the shirt. The building is to the left of the sky. The building is to the left of the palm tree. The building is to the left of the arm. The palm tree is near the skate park. The palm tree is to the right of the building. The palm tree is to the left of the sky. The palm tree is to the left of the arm. The palm tree is to the right of the roof. The pole is to the right of the ground. The pole is to the right of the skateboard. The pole is to the right of the shirt. The pole is to the right of the shorts. The pole is to the right of the person. The house is to the right of the skateboard. The house is to the right of the ground. The house is to the right of the person. The shorts are to the left of the pole. The shorts are to the right of the ground. The skateboard is to the left of the pole. The skateboard is to the left of the house. The roof is to the left of the palm tree. The shirt is to the left of the pole. The arm is to the right of the building. The arm is to the right of the palm tree. Question: In the scene, do you see light fixtures that are not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,3.4474468,14.770835
3376422,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 6 objects in the scene, including a skating man, a ground, a white skateboard, a shirt, red nike shoes, and blue jeans. The man is on the skateboard. The man is wearing the shirt. The ground is to the left of the shoes. The ground is to the left of the skateboard. The skateboard is to the right of the ground. The shoes are to the right of the ground. Question: In the scene, are there orange caps? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,31.07351,-19.616367
10760995,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 14 objects in the scene, including a tree, a man, a concrete asphalt road, a black shirt, brown pants, a brown skateboard, a person, a logo, a brown hair, a green leaf, a bike, a white sign, a green shoe, and a yellow wheel. The tree is beside the road. The man is riding on the skateboard. The man is wearing the pants. The man is to the left of the sign. The man is to the left of the logo. The man is to the right of the leaf. The pants are to the left of the sign. The pants are to the right of the person. The pants are to the right of the bike. The skateboard is on the road. The person is on the bike. The person is on the skateboard. The person is to the left of the pants. The logo is to the right of the man. The leaf is to the left of the man. The bike is to the left of the pants. The sign is to the right of the pants. The sign is to the right of the man. Question: In the scene, are there any purple tunnels? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,30.955582,-13.404526
4165667,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 13 objects in the scene, including a person, a kneeling woman, short trees, a white skateboard, a black shirt, dark pants, a ground, a tall silver pole, a blue sky, a white parked car, a flat hand, a brown hair, and white shoes. The person is on the skateboard. The person is to the right of the woman. The person is wearing the shoes. The person is to the right of the car. The person is wearing the pants. The person is to the right of the hand. The woman is watching the person. The woman is wearing the shirt. The trees are to the right of the pole. The shirt is to the left of the hand. The pole is to the right of the sky. The pole is to the left of the trees. The sky is to the left of the pole. The car is to the left of the person. The hand is to the left of the person. The hand is to the right of the shirt. Question: In the scene, are there any necklaces that are black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,14.232311,14.761357
16773907,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a domed roof, a skateboarding man, a blue sweatshirt, a yellow skateboard, a black adidas foot, a white long sock, a white wheel, and a white paper. The man is on top of the skateboard. The man is wearing the sweatshirt. The skateboard is to the left of the sock. The foot is on top of the skateboard. The foot is to the right of the wheel. The sock is to the right of the skateboard. The wheel is to the left of the foot. Question: In the scene, is there a black sign? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,31.961063,-23.89906
2550858,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 9 objects in the scene, including a walking man, gray pants, a gray ground, a concrete black wall, a gray skateboard, a dark shirt, a white pole, white shoes, and a green grass. The man is wearing the pants. The man is to the left of the grass. The man is to the left of the wall. The man is to the left of the pole. The man is to the left of the skateboard. The pants are to the left of the pole. The pants are to the left of the wall. The pants are to the left of the grass. The wall is to the right of the man. The wall is to the right of the pants. The skateboard is to the right of the man. The skateboard is to the right of the shoes. The shirt is to the left of the pole. The pole is to the right of the shirt. The pole is to the right of the pants. The pole is to the right of the man. The pole is to the right of the grass. The shoes are to the left of the skateboard. The grass is to the right of the pants. The grass is to the right of the man. The grass is to the left of the pole. Question: In the scene, are there sausages that are not gray? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,14.654694,15.875865
16341329,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 11 objects in the scene, including a sidewalk, a child, a shirt, a black skateboard, pants, a helmet, a leg, a black shoe, stickers, a hand, and white wheels. The child is wearing the pants. The child is wearing the helmet. The child is wearing the shirt. The child is on the skateboard. The shirt is to the right of the hand. The skateboard is on the sidewalk. The pants are to the right of the hand. The stickers are on the helmet. The hand is to the left of the pants. The hand is to the left of the shirt. Question: In the scene, do you see a blue sink? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,52.5438,-20.87503
14399771,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 4 objects in the scene, including a gray wall, a black floor, a skating boy, and a gray skateboard. Question: In the scene, is there a scarf that is not gray? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,29.380268,2.0057116
2721001,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 9 objects in the scene, including a gray street, a skateboarding man, tan pants, a plaid shirt, a tree trunk, a dark vest, a red skateboard, a dark helmet, and yellow wheels. The man is wearing the helmet. The man is on the skateboard. The man is wearing the pants. The man is wearing the shirt. The man is wearing the vest. The man is to the right of the tree trunk. The man is on the street. The pants are to the right of the tree trunk. The shirt is to the right of the tree trunk. The tree trunk is to the left of the vest. The tree trunk is to the left of the man. The tree trunk is to the left of the helmet. The tree trunk is to the left of the pants. The tree trunk is to the left of the shirt. The vest is to the right of the tree trunk. The helmet is to the right of the tree trunk. Question: In the scene, do you see a lid there that is not red? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,6.9199944,20.62154
3346596,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 15 objects in the scene, including a young girl, a school, trees, a white long sleeved shirt, a red wall, a gray roof, a tan wood skateboard, jeans, a head, arms, a white colorful helmet, red shoes, a window, green wheels, and blue clouds. The girl is wearing the helmet. The girl is to the right of the trees. The girl is to the left of the wall. The girl is to the left of the school. The girl is standing on the skateboard. The girl is wearing the jeans. The girl is wearing the shirt. The school is to the right of the shirt. The school is to the right of the helmet. The school is to the right of the head. The school is to the right of the girl. The trees are to the left of the girl. The trees are to the left of the shirt. The trees are to the left of the helmet. The trees are to the left of the head. The shirt is to the left of the school. The shirt is to the left of the wall. The shirt is to the right of the trees. The wall is to the right of the head. The wall is to the right of the shirt. The wall is to the right of the girl. The wall is to the right of the helmet. The head is to the left of the window. The head is to the left of the wall. The head is to the right of the trees. The head is to the left of the school. The helmet is to the left of the wall. The helmet is to the left of the school. The helmet is to the right of the trees. The helmet is to the left of the window. The helmet is on the head. The window is to the right of the head. The window is to the right of the helmet. Question: In the scene, is there any toilet that is not made out of wood? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,24.748734,22.463882
5802796,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 11 objects in the scene, including a tree, a wall, a boy, leaves, a graffiti, a trunk, a brown skateboard, a dark brown curly hair, a hand, a silver necklace, and a branch. The tree is to the left of the wall. The tree is to the left of the skateboard. The tree is to the left of the graffiti. The wall is to the right of the hand. The wall is to the right of the leaves. The wall is to the right of the boy. The wall is to the right of the tree. The boy is to the left of the wall. The leaves are to the left of the graffiti. The leaves are on the tree. The leaves are to the left of the wall. The graffiti is on the wall. The graffiti is to the right of the leaves. The graffiti is to the right of the tree. The skateboard is to the right of the tree. The hair is to the left of the necklace. The hand is to the left of the wall. The necklace is to the right of the hair. Question: In the scene, is there a board that is not brown? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-20.732445,-5.6109905
3346596,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 15 objects in the scene, including a young girl, a school, trees, a white long sleeved shirt, a red wall, a gray roof, a tan wood skateboard, jeans, a head, arms, a white colorful helmet, red shoes, a window, green wheels, and blue clouds. The girl is wearing the helmet. The girl is to the right of the trees. The girl is to the left of the wall. The girl is to the left of the school. The girl is standing on the skateboard. The girl is wearing the jeans. The girl is wearing the shirt. The school is to the right of the shirt. The school is to the right of the helmet. The school is to the right of the head. The school is to the right of the girl. The trees are to the left of the girl. The trees are to the left of the shirt. The trees are to the left of the helmet. The trees are to the left of the head. The shirt is to the left of the school. The shirt is to the left of the wall. The shirt is to the right of the trees. The wall is to the right of the head. The wall is to the right of the shirt. The wall is to the right of the girl. The wall is to the right of the helmet. The head is to the left of the window. The head is to the left of the wall. The head is to the right of the trees. The head is to the left of the school. The helmet is to the left of the wall. The helmet is to the left of the school. The helmet is to the right of the trees. The helmet is to the left of the window. The helmet is on the head. The window is to the right of the head. The window is to the right of the helmet. Question: In the scene, is there any broom that is not made out of wood? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,24.030304,6.2972174
2763738,-1,negative,skateboard,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 12 objects in the scene, including a picture, a gray ground, a blue graffiti, a skating boy, a black short sleeved shirt, white pants, black shoes, feet, a black skateboard, a head, a white cap, and white socks. The boy is wearing the pants. The boy is wearing the shoes. The boy is wearing the shirt. The boy is standing on the skateboard. The boy is wearing the cap. The pants are to the left of the socks. The skateboard is below the boy. The cap is on the head. The socks are to the right of the pants. Question: In the scene, is there a device that is not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,-38.14814,-15.376131
10201563,-2,negative,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 8 objects in the scene, including a ground, a black adult furry bear, a concrete smooth wall, a steel gray bathtub, a head, a small branch, a beautiful yellow flower, and a black nose. The bear is to the right of the wall. The bear is to the right of the flower. The bear is to the right of the head. The wall is to the left of the bear. The bathtub is to the left of the head. The head is to the left of the bear. The head is to the right of the bathtub. The flower is to the left of the bear. Question: In the scene, do you see any white stoves? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,44.26969,-15.312647
9825404,-2,negative,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 9 objects in the scene, including a couch, a black bear, a plate, a cup, a cake, a small tag, a label, a black nose, and eyes. The bear is on the couch. The cake is on the plate. Question: In the scene, do you see any white bottle? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,52.08438,-21.56506
11432257,-1,negative,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 9 objects in the scene, including a forest, a ground, a brown bear, a pond, a water, a white fence, a stick, a hair, and short ears. The bear is to the right of the fence. The bear is to the right of the stick. The bear is running through the water. The pond is to the right of the stick. The fence is to the left of the bear. The fence is to the left of the hair. The fence is to the left of the ears. The stick is to the left of the bear. The stick is to the left of the pond. The hair is to the right of the fence. The ears are to the right of the fence. Question: In the scene, is there a dishwasher that is not brown? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,18.904339,25.345573
11432257,-3,negative,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 9 objects in the scene, including a forest, a ground, a brown bear, a pond, a water, a white fence, a stick, a hair, and short ears. The bear is to the right of the fence. The bear is to the right of the stick. The bear is running through the water. The pond is to the right of the stick. The fence is to the left of the bear. The fence is to the left of the hair. The fence is to the left of the ears. The stick is to the left of the bear. The stick is to the left of the pond. The hair is to the right of the fence. The ears are to the right of the fence. Question: In the scene, is there a citrus fruit that is not brown? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,13.970165,35.478386
2190789,-3,negative,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 9 objects in the scene, including a looking down black sitting bear, a worn tree trunk, a leg, a tall grass, a paw, a branch, an ear, a nose, and a green leaf. The tree trunk is to the right of the paw. The tree trunk is to the right of the nose. The tree trunk is to the right of the leaf. The leg belongs to the bear. The leg is to the right of the nose. The grass is to the left of the leaf. The paw is to the left of the tree trunk. The paw belongs to the bear. The ear belongs to the bear. The nose belongs to the bear. The nose is to the left of the tree trunk. The nose is to the left of the leg. The leaf is to the left of the tree trunk. The leaf is to the right of the grass. Question: In the scene, do you see an area there that is not black? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,False,-27.898489,-17.715012
5265562,-1,negative,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 7 objects in the scene, including a sitting small tan bear, a cloth white shirt, a damaged face, a leg, ears, a drawing, and a brown nose. The shirt is on the bear. The face belongs to the bear. The face is to the right of the ears. The leg is to the left of the drawing. The leg belongs to the bear. The ears are to the left of the face. The drawing is to the right of the leg. Question: In the scene, is there any baked good that is not tan? Answer:<|im_end|>
<|im_start|>assistant
",vision_text,True,12.994335,31.777512
2190786,-2,negative,bear,"<|im_start|>system
You are a helpful assistant.<|im_end|>
<|im_start|>user
Description: There are 9 objects in the scene, including a looking down black sitting bear, a worn tree trunk, a leg, a tall grass, a paw, a branch, an ear, a nose, and a green leaf. The tree trunk is to the right of the paw. The tree trunk is to the right of the nose. The tree trunk is to the right of the leaf. The leg belongs to the bear. The leg is to the right of the nose. The grass is to the left of the leaf. The paw is to the left of the tree trunk. The paw belongs to the bear. The ear belongs to the bear. The nose belongs to the bear. The nose is to the left of the tree trunk. The nose is to the left of the leg. The leaf is to the left of the tree trunk. The leaf is to the right of the grass. Question: In the scene, is there a kitchen appliance that is light brown? Answer:<|im_end|>
