item,idx,hypernym_pred,negative_pred,swapped_pred,hypernym_yes,negative_yes,swapped_yes
713,713,Yes,No,No,1.0,2.523544821997348e-07,1.1884436617037863e-06
714,714,Yes,No,No,1.0,3.9279984775930643e-07,1.7551705241203308e-05
715,715,Yes,No,No,1.0,3.5955531529907603e-07,1.1019593557648477e-06
716,716,Yes,No,No,1.0,1.375661781821691e-06,2.9419683755804726e-07
717,717,Yes,No,No,1.0,3.657187335193157e-07,4.4511520513879077e-07
718,718,Yes,No,No,0.9999997615814209,2.1047631548753998e-07,6.355354798870394e-06
719,719,Yes,No,No,1.0,2.4243200869022985e-07,7.047493681966444e-07
720,720,Yes,No,No,1.0,5.17971784574911e-07,5.360255954656168e-07
721,721,Yes,No,No,1.0,4.441230430529686e-06,8.282998351205606e-06
722,722,Yes,No,No,0.953101634979248,1.33327675939654e-05,5.892663352824457e-07
723,723,Yes,No,No,1.0,7.537260557910486e-07,1.0188317673964775e-06
724,724,Yes,Yes,No,1.0,0.9999538064002991,1.4529257441608934e-06
725,725,Yes,No,No,1.0,2.2123208509583492e-07,1.138527849775528e-07
726,726,Yes,No,No,1.0,2.6847604317481455e-07,3.233377299238782e-07
727,727,Yes,No,No,1.0,9.952918134104038e-08,2.5031977202161215e-07
728,728,Yes,No,No,1.0,3.121760698832077e-07,1.3697979284188477e-06
729,729,Yes,No,No,1.0,2.762162409908342e-07,3.849713152703771e-07
730,730,No,No,No,0.04848036170005798,2.4949807198026974e-07,1.1761171663238201e-06
731,731,Yes,No,No,1.0,0.07119715958833694,5.66969788451388e-07
732,732,Yes,No,No,1.0,3.811072417647665e-07,0.03372257575392723
733,733,Yes,No,No,1.0,1.646674718358554e-06,5.760664407716831e-06
734,734,Yes,No,No,1.0,1.935478337600216e-07,7.961748451634776e-06
735,735,Yes,No,No,1.0,2.3391154968521732e-07,1.9244295401676936e-07
736,736,Yes,No,No,1.0,1.7211715430676122e-07,8.098768233821829e-08
737,737,Yes,No,No,1.0,1.1375763619980717e-07,1.3214629746016726e-07
738,738,Yes,No,No,1.0,5.949776209490665e-07,2.3402587885357207e-06
739,739,No,No,No,4.256807187630329e-06,3.473847129953356e-07,6.232181704035611e-07
740,740,Yes,No,No,1.0,5.283263817545958e-07,1.971006668100017e-06
741,741,Yes,No,No,1.0,1.0535725181171074e-07,1.0050906666947412e-06
742,742,Yes,No,No,1.0,4.010539385035372e-07,2.8339940172372735e-07
743,743,Yes,No,No,1.0,2.1135844008313143e-07,2.5470774289715337e-07
744,744,Yes,No,No,1.0,4.213325723867456e-07,0.00023671377857681364
745,745,Yes,No,No,1.0,4.002950845460873e-06,0.00013195897918194532
746,746,No,No,No,0.0012550739338621497,2.0909587874484714e-06,7.773463153171178e-07
747,747,Yes,Yes,No,0.9999998211860657,0.7946186065673828,0.013572563417255878
748,748,Yes,No,No,0.8047271966934204,4.539002134151815e-07,6.822628347435966e-05
749,749,Yes,No,No,1.0,4.1233390220440924e-05,3.830602963716956e-06
750,750,Yes,No,No,1.0,6.281753712755744e-07,1.041348468788783e-06
751,751,Yes,No,No,1.0,7.576144298582221e-07,0.0003270821471232921
752,752,Yes,No,No,1.0,6.80130256114353e-07,4.0987671923176094e-07
753,753,Yes,No,No,1.0,2.0725840954582964e-07,0.0005520276608876884
754,754,Yes,No,No,1.0,1.3209907478994865e-07,5.939170364399615e-07
755,755,Yes,No,No,1.0,6.181765002111206e-07,2.3026147744076297e-07
756,756,Yes,No,No,1.0,4.162395725870738e-07,1.2580297834574594e-06
757,757,Yes,No,No,1.0,4.384867224871414e-07,2.527120557260787e-07
758,758,Yes,No,No,1.0,5.243613486527465e-06,4.153483530444646e-07
759,759,Yes,No,No,0.7721158862113953,3.0179469945323945e-07,1.410862182638084e-06
760,760,Yes,No,No,1.0,7.068891250128218e-07,2.121750867445371e-06
761,761,Yes,No,No,1.0,3.162480766150111e-07,1.8440761095916969e-06
762,762,Yes,No,No,1.0,3.162480766150111e-07,2.791445865568676e-07
763,763,Yes,No,No,1.0,2.0594738714407868e-07,7.776251322866301e-07
764,764,Yes,No,No,1.0,4.833154321204347e-07,7.977710083650891e-07
765,765,Yes,No,No,1.0,3.6974861927774327e-07,1.241524643091907e-07
766,766,Yes,No,No,1.0,9.405098353454378e-07,3.914091848855605e-06
767,767,Yes,No,No,1.0,0.021034101024270058,1.0410881401412553e-07
768,768,Yes,No,No,1.0,1.9911826143470535e-07,3.2727234611229505e-07
769,769,Yes,Yes,No,1.0,0.9999995231628418,2.677752672752831e-05
770,770,Yes,No,No,1.0,2.469174944508268e-07,4.915730460197665e-05
771,771,Yes,No,No,1.0,1.555664675834123e-05,2.603042776172515e-05
772,772,Yes,No,No,1.0,8.139966666931286e-06,1.7814394936976896e-07
773,773,Yes,No,No,0.9999974966049194,1.6827689819365332e-07,4.0545239698985824e-07
774,774,Yes,No,No,1.0,3.3118288911282434e-07,4.823995709557494e-07
775,775,Yes,No,No,1.0,3.096313889727753e-07,1.3463060213325662e-06
776,776,Yes,No,No,0.9999998211860657,5.804081979476905e-07,7.673062896174088e-07
777,777,Yes,No,No,1.0,3.0492237783619203e-06,2.3180027710623108e-06
778,778,No,No,No,6.665464979960234e-07,1.408837420058262e-07,1.633365513953322e-06
779,779,Yes,No,No,1.0,1.288840678626002e-07,9.008081542560831e-05
780,780,Yes,No,No,1.0,3.8256021639426763e-07,0.002034625969827175
781,781,Yes,No,No,1.0,2.930794948952098e-07,0.004833208862692118
782,782,Yes,No,Yes,1.0,2.0606404405043577e-07,0.9999999403953552
783,783,Yes,No,No,1.0,7.265790600285982e-07,7.507937027639855e-08
784,784,Yes,No,No,1.0,1.0330205668651615e-07,2.4943852849901305e-07
785,785,Yes,No,No,1.0,3.58755801244115e-06,1.2675363336711598e-07
786,786,Yes,No,No,1.0,4.5314280328057066e-07,1.978424961635028e-06
787,787,Yes,No,Yes,1.0,0.009882595390081406,0.8888899683952332
788,788,Yes,No,No,1.0,2.5600812136872264e-07,2.7302487524138996e-06
789,789,Yes,No,No,1.0,7.307344844775798e-07,9.231771400664002e-06
790,790,Yes,No,No,1.0,3.9778751670382917e-07,5.108779987494927e-06
791,791,Yes,No,No,1.0,4.3974486629849707e-07,0.0017798691987991333
792,792,Yes,No,No,1.0,3.654726867807767e-07,0.00011273992276983336
793,793,Yes,No,Yes,1.0,4.751561846205732e-07,0.9999995231628418
794,794,Yes,No,No,1.0,3.803920094469504e-07,5.731916462536901e-05
795,795,Yes,No,No,0.9999967217445374,5.163840910427098e-07,3.73188004232361e-06
796,796,Yes,No,Yes,1.0,3.491686015877349e-07,0.9993199706077576
797,797,Yes,No,No,1.0,2.9057747497063247e-07,0.0001248683693120256
798,798,Yes,No,No,1.0,1.1298452591290697e-05,0.00025387562345713377
799,799,Yes,No,No,1.0,3.6244202306079387e-07,3.465190161477949e-07
800,800,Yes,No,No,1.0,4.6220822014220175e-07,1.0937006322819798e-07
801,801,Yes,No,No,1.0,1.022673245643091e-06,7.546673259639647e-07
802,802,Yes,No,No,1.0,9.76115302364633e-07,8.629820058558835e-07
803,803,No,No,No,0.00033295893808826804,0.0001979200023924932,3.8629241316812113e-07
804,804,Yes,No,No,1.0,2.3254160907981714e-07,1.098073383332121e-07
805,805,Yes,No,No,1.0,2.2900346152709972e-07,5.634565241052769e-07
806,806,Yes,No,No,1.0,2.628255799663748e-07,2.7829381110677787e-07
807,807,Yes,No,No,1.0,1.9703789178038278e-07,2.3985319330677157e-07
808,808,Yes,No,No,1.0,1.2096643331460655e-07,6.320538545878662e-07
809,809,Yes,No,Yes,1.0,1.3599432691080438e-07,1.0
810,810,Yes,No,No,1.0,6.528301241814916e-07,6.007461479384801e-07
811,811,Yes,No,No,1.0,2.5624015620451246e-07,1.6656137802328885e-07
812,812,Yes,No,No,1.0,2.693878968784702e-06,7.066801543942347e-08
813,813,Yes,No,No,1.0,1.7516997274924506e-07,3.022460532520199e-06
814,814,Yes,No,No,1.0,2.5333881126243796e-07,0.0005685797077603638
815,815,No,No,No,0.0016512227011844516,4.5474055809791025e-07,4.038005499751307e-05
816,816,Yes,No,No,1.0,1.814007362099801e-07,0.0010026829550042748
817,817,Yes,No,No,1.0,8.195819418688188e-07,2.8795641355827684e-06
818,818,Yes,No,No,1.0,6.05373145390331e-07,1.362152488582069e-07
819,819,Yes,No,No,0.999998927116394,8.000144191555592e-08,1.7805345464694255e-07
820,820,Yes,No,No,1.0,2.678970645320078e-07,1.0579931313259294e-06
821,821,Yes,No,No,1.0,8.573177296966605e-07,1.349380340798234e-06
822,822,Yes,No,No,1.0,4.6461636316053045e-07,3.232573249078996e-07
823,823,Yes,No,No,1.0,1.3913336260884535e-07,2.654243189681438e-07
824,824,Yes,No,No,1.0,1.9737866807645332e-07,7.900187029008521e-07
825,825,Yes,No,No,1.0,4.37097980920953e-07,4.3915798642046866e-07
826,826,Yes,No,Yes,1.0,5.781845402452745e-07,0.9951499700546265
827,827,Yes,No,No,1.0,2.6390719654045824e-07,4.139659267821116e-06
828,828,Yes,No,No,0.9999999403953552,4.3250781800452387e-07,9.208042683894746e-07
829,829,Yes,No,No,0.9999999403953552,5.107788183522644e-07,1.8458148076661018e-07
830,830,Yes,No,No,1.0,4.842621024181426e-07,2.1657758679793915e-06
831,831,Yes,No,No,1.0,3.590868686842441e-07,7.063285920594353e-07
832,832,Yes,No,No,1.0,3.590868686842441e-07,3.3943745165743167e-06
833,833,Yes,No,No,1.0,1.407000524977775e-07,3.2707899322304e-07
834,834,Yes,No,No,1.0,2.2037086466752953e-07,3.343777450481866e-07
835,835,Yes,No,No,1.0,3.498034573112818e-07,1.9559001884772442e-06
836,836,Yes,No,No,0.9999994039535522,2.329503558939905e-07,1.0963896102111903e-06
837,837,Yes,No,No,1.0,2.6700038802118797e-07,1.9393615957596921e-07
838,838,Yes,No,No,1.0,4.270661975169787e-07,1.8659396516795823e-07
839,839,Yes,No,No,1.0,4.116818672628142e-07,3.274517723639292e-07
840,840,Yes,No,No,1.0,2.2823218159828684e-07,8.820419594712803e-08
841,841,Yes,No,No,1.0,3.079503301250952e-07,1.720285212059025e-07
842,842,Yes,No,No,0.9999999403953552,5.189062335375638e-07,6.076324439163727e-07
843,843,Yes,Yes,No,1.0,1.0,8.829530315779266e-07
844,844,Yes,No,No,0.993938148021698,3.427164187996823e-07,1.2696841622528154e-06
845,845,Yes,No,No,1.0,3.309629903469613e-07,2.0158719848950568e-07
846,846,Yes,No,No,1.0,2.0645964013965568e-06,3.994169219367905e-06
847,847,Yes,No,No,1.0,3.3950655051739886e-05,6.15088538324926e-07
848,848,Yes,No,No,1.0,3.607497944813076e-07,3.1028579883241036e-07
849,849,Yes,No,No,0.9999999403953552,2.1379570114277158e-07,1.4647765738118323e-06
850,850,Yes,No,No,1.0,5.227180963629507e-07,2.928648825673008e-07
851,851,Yes,No,Yes,0.9998323321342468,9.206205868395045e-05,0.9833453297615051
852,852,No,No,No,0.12518532574176788,1.1356511095073074e-05,0.027271931990981102
853,853,No,No,No,1.6005121779016918e-06,3.9415328501490876e-05,4.298547082726145e-06
854,854,No,No,No,2.607279725452827e-07,4.1673257555885357e-07,1.5027019628632843e-07
855,855,Yes,No,No,1.0,3.7621498449880164e-07,1.147852344729472e-06
856,856,Yes,No,No,1.0,3.4691515793383587e-07,4.38736879004864e-06
857,857,Yes,No,No,1.0,2.2570226576590358e-07,2.690155724849319e-07
858,858,Yes,No,No,1.0,0.0008402227540500462,3.8872076402185485e-07
859,859,Yes,No,No,1.0,3.2705072953831404e-05,9.642799341236241e-07
860,860,Yes,No,No,1.0,2.039995621316848e-07,2.4354861238862213e-07
861,861,Yes,No,No,0.9999999403953552,1.346346891750727e-07,4.397533075461979e-07
862,862,Yes,No,No,1.0,4.1421225205340306e-07,7.66790080319879e-08
863,863,Yes,No,No,1.0,1.6881759279385733e-07,2.1536082783768506e-07
864,864,Yes,No,No,1.0,0.3476037085056305,9.420218134437164e-07
865,865,Yes,No,No,1.0,2.9047660632386396e-07,1.7329716683889274e-06
866,866,Yes,No,No,1.0,5.984818471915787e-07,1.7393876987625845e-06
867,867,Yes,No,No,1.0,1.7162369658763055e-07,4.101085266938753e-07
868,868,Yes,No,No,1.0,3.4221372402498673e-07,7.317129529837985e-06
869,869,Yes,No,No,1.0,4.2331888039370824e-07,1.772382688614016e-06
870,870,Yes,No,No,1.0,3.203338394541788e-07,1.4317036800548522e-07
871,871,Yes,No,No,1.0,3.7046072520752205e-07,0.0468764528632164
872,872,Yes,No,No,1.0,2.1631180402437167e-07,1.4609089760142524e-07
873,873,Yes,No,No,1.0,3.2532489058212377e-07,5.862727334715601e-07
874,874,Yes,No,No,1.0,2.800489085075242e-07,1.1378945146134356e-06
875,875,Yes,Yes,No,1.0,0.9999997019767761,1.0713190022215713e-05
876,876,Yes,No,No,1.0,1.0109356196608132e-07,2.0903742381506163e-07
877,877,Yes,No,No,1.0,2.1163920393973967e-07,9.12983679768331e-08
878,878,Yes,No,No,1.0,0.006357506383210421,4.085123691766057e-06
879,879,Yes,No,No,1.0,3.3872365179377084e-07,1.2838112297686166e-06
880,880,Yes,No,No,1.0,2.1534299321501749e-07,1.3630843795908731e-06
881,881,No,Yes,No,0.0011101207928732038,0.9999551177024841,3.655622435871919e-07
882,882,Yes,No,No,0.9999997615814209,3.4473514460842125e-06,4.880950541519269e-07
883,883,Yes,No,No,1.0,2.6555591148280655e-07,1.0573502549959812e-05
884,884,Yes,No,No,1.0,2.95314066534047e-07,2.3227349288390542e-07
885,885,Yes,No,No,1.0,3.179327165980794e-07,3.467265969447908e-06
886,886,Yes,No,No,1.0,9.236708820026251e-07,4.5549741116701625e-06
887,887,Yes,No,No,1.0,4.6064428715908434e-07,3.073781442708423e-07
888,888,Yes,No,Yes,1.0,4.917686169392255e-07,1.0
889,889,Yes,No,No,1.0,2.614763161545852e-07,4.002066020802886e-07
890,890,Yes,No,No,1.0,2.0297022729209857e-07,1.0837926538442844e-06
891,891,Yes,No,No,1.0,1.9135686102345062e-07,5.8873392845271155e-05
892,892,Yes,No,No,1.0,3.833703772215813e-07,8.357654905921663e-07
893,893,Yes,No,Yes,1.0,1.9878089005942456e-05,0.9161309599876404
894,894,Yes,No,No,1.0,5.002222565053671e-07,2.6741927285911515e-06
895,895,Yes,No,No,1.0,1.1238702768423536e-07,3.200102014488948e-07
896,896,Yes,No,No,1.0,3.0674269169139734e-07,4.5117465674593404e-07
897,897,Yes,No,No,1.0,2.249179715363425e-06,8.423057806794532e-07
898,898,Yes,No,No,1.0,3.0933080097383936e-07,1.2242874618095811e-05
899,899,Yes,No,No,0.9999998211860657,2.3988857265067054e-06,6.376230885507539e-07
900,900,Yes,No,No,1.0,1.4332399587146938e-06,2.373487006934738e-07
901,901,Yes,No,No,1.0,9.732126926564888e-08,5.086246233076963e-07
902,902,Yes,No,No,1.0,2.891123074277857e-07,8.165780940316836e-08
903,903,Yes,Yes,No,1.0,0.9999999403953552,4.3021071860493976e-07
904,904,Yes,No,No,1.0,4.2375722841825336e-07,1.8858962391732348e-07
905,905,Yes,No,No,1.0,1.6763685550813534e-07,1.0903745817358867e-07
906,906,Yes,No,No,1.0,7.299697699636454e-07,4.007072220701957e-07
907,907,No,No,No,0.15514972805976868,4.2567776858959405e-07,8.999439273793541e-07
908,908,Yes,No,No,0.9999995231628418,5.043680175731424e-07,1.5117491614091705e-07
909,909,Yes,No,No,1.0,4.483848954350833e-07,3.138843283068127e-07
910,910,Yes,No,No,1.0,3.525072429511056e-07,2.3394144591293298e-05
911,911,No,No,No,1.8700082364375703e-05,6.424729122045392e-07,0.0010596626671031117
912,912,Yes,No,No,1.0,4.0269292185257655e-06,2.651652266649762e-06
913,913,Yes,Yes,No,0.9999992251396179,1.0,3.4241095363540808e-06
914,914,Yes,No,No,1.0,2.2675088473533833e-07,1.7353678458675859e-06
915,915,Yes,No,No,1.0,3.7605008174068644e-07,3.4776206803144305e-07
916,916,Yes,No,No,1.0,1.89947073181429e-07,1.59888060125013e-07
917,917,Yes,No,No,1.0,2.779057126645057e-07,4.446841899152787e-07
918,918,Yes,No,No,1.0,1.5080304649472964e-07,7.719934274064144e-07
919,919,Yes,No,No,0.9999999403953552,1.1620327313721646e-06,1.7412627073554177e-07
920,920,Yes,Yes,No,1.0,1.0,0.0005232411785982549
921,921,Yes,No,No,1.0,2.180047573574484e-07,6.920211944816401e-06
922,922,Yes,No,No,1.0,3.539532826835057e-07,5.40181190444855e-07
923,923,Yes,No,No,1.0,0.003035732312127948,1.1516559425217565e-05
924,924,Yes,No,No,1.0,1.1551836820444805e-07,2.9168577952987107e-07
925,925,Yes,No,No,1.0,2.0793818578113132e-07,3.1818325396670843e-07
926,926,Yes,No,No,1.0,3.095412637321715e-07,0.07912395149469376
927,927,Yes,No,No,1.0,2.4157097300303576e-07,1.6322949250024976e-06
928,928,Yes,No,No,1.0,2.1647667836077744e-07,0.003716840175911784
929,929,Yes,No,No,1.0,1.150532611404742e-07,6.285602012212621e-07
930,930,Yes,No,No,1.0,2.2365138363511505e-07,5.044078648097639e-07
931,931,Yes,No,No,1.0,1.29120294900531e-07,4.11024120694492e-06
932,932,Yes,Yes,No,0.9999998807907104,0.9643293619155884,3.327113233808632e-07
933,933,Yes,No,No,1.0,5.258610258351837e-07,0.00010725419997470453
934,934,Yes,No,No,1.0,3.47355950225392e-07,7.752741453259659e-07
935,935,Yes,No,No,0.9999998807907104,3.949953315895982e-05,6.022146976647491e-07
936,936,Yes,No,No,1.0,1.3748019966897118e-07,0.0011806627735495567
937,937,Yes,No,No,1.0,2.736171040851332e-07,1.5906707062640635e-07
938,938,Yes,No,No,1.0,4.2127521737711504e-07,1.1397886368058607e-07
939,939,Yes,No,No,0.9999998807907104,1.9124266259495926e-07,3.5431904166216555e-07
940,940,Yes,No,No,1.0,3.8730144069631933e-07,1.1254561513851513e-06
941,941,Yes,No,No,1.0,1.1549614242767348e-07,1.0148484079763875e-06
942,942,Yes,No,No,1.0,1.9331986322868033e-07,2.5145197923848173e-07
943,943,No,No,No,0.0005825425614602864,2.097091282848851e-06,1.2947730283485726e-06
944,944,No,No,No,0.01486194971948862,5.784283985121874e-07,2.277550447615795e-05
945,945,Yes,No,No,1.0,2.1152557394543692e-07,5.358370617614128e-05
946,946,Yes,No,No,1.0,3.1544399803351553e-07,2.6502297600927704e-07
947,947,Yes,No,No,0.8496129512786865,1.4045548368812888e-07,6.43820567347575e-06
948,948,Yes,No,No,1.0,4.133308664222568e-07,8.418409720434283e-07
949,949,Yes,No,No,1.0,3.345248558161984e-07,2.4848404791555367e-06
950,950,Yes,No,No,1.0,1.0977166908787694e-07,9.073404498849413e-07
951,951,Yes,No,No,1.0,7.837732027837774e-07,1.825686240408686e-06
952,952,No,No,No,2.1600675381705514e-07,3.100860794802429e-07,1.025198685056239e-06
953,953,Yes,No,No,1.0,8.312946988553449e-07,0.05201386660337448
954,954,Yes,No,Yes,1.0,1.5480895854125265e-07,0.9999923706054688
955,955,Yes,No,No,1.0,3.3910544061654946e-07,0.44139885902404785
956,956,Yes,No,No,0.9999982714653015,3.890100401804375e-07,2.1645431047545571e-07
957,957,Yes,No,No,1.0,3.513772526275716e-07,7.223945317491598e-07
958,958,No,No,No,1.5448809790541418e-05,2.9700797199438966e-07,5.34589219114423e-07
959,959,Yes,No,No,1.0,3.52168314066148e-07,5.875054966963944e-07
960,960,Yes,No,No,1.0,4.712151735475345e-07,1.1273906238784548e-05
961,961,Yes,No,Yes,1.0,2.492111264018604e-07,0.9985591769218445
962,962,Yes,No,No,0.9830808043479919,0.0006851571961306036,4.9488797230878845e-05
963,963,Yes,No,No,1.0,3.2364215485358727e-07,3.113445075086929e-07
964,964,Yes,No,No,1.0,3.572653213268495e-07,4.375622211227892e-07
965,965,No,No,No,4.937521225656383e-06,3.268519037646911e-07,1.299634618590062e-06
966,966,No,No,No,4.497036343309446e-07,7.730003517281148e-07,3.9866267798061017e-07
967,967,No,No,No,6.929132467803356e-08,3.175831579937949e-07,5.455455038827495e-07
968,968,Yes,No,No,1.0,0.00021231285063549876,9.36184915190097e-06
969,969,Yes,No,No,1.0,1.871395909347484e-07,1.8215871477877954e-06
970,970,Yes,No,No,1.0,0.006275109481066465,0.00034441828029230237
971,971,Yes,No,No,1.0,2.681246940028359e-07,3.174004064021574e-07
972,972,Yes,No,No,1.0,1.7820059383666376e-07,6.199498443493212e-07
973,973,Yes,No,No,1.0,0.0010061447974294424,1.6612946637906134e-05
974,974,Yes,No,No,1.0,7.701588344843913e-08,1.073955672836746e-06
975,975,Yes,No,No,1.0,3.076737300489185e-07,1.7588527612133475e-07
976,976,Yes,No,No,1.0,1.492404226155486e-05,4.3208115130255464e-07
977,977,Yes,No,No,1.0,2.097573883474979e-07,5.047435820415558e-07
978,978,Yes,No,No,1.0,3.5875748949365516e-07,1.4179813661030494e-06
979,979,Yes,No,No,1.0,3.150656766592874e-07,1.4821073364146287e-06
980,980,Yes,No,No,1.0,4.6893475769138604e-07,0.00017109578766394407
981,981,Yes,No,No,1.0,2.0062533678810723e-07,3.7381938454927877e-05
982,982,Yes,No,No,1.0,5.33828824700322e-07,1.692918203843874e-06
983,983,Yes,No,No,1.0,4.563889433484292e-06,0.007218395359814167
984,984,Yes,No,No,1.0,4.563889433484292e-06,5.130042950440838e-07
985,985,Yes,No,No,1.0,1.0744848566446308e-07,2.3257432530954247e-06
986,986,Yes,No,No,1.0,3.7745653003185e-07,1.1163194812979782e-07
987,987,Yes,No,No,1.0,6.997875607339665e-05,3.166624651385064e-07
988,988,Yes,No,No,1.0,1.750729694549591e-07,2.154318963221158e-06
989,989,Yes,No,No,1.0,1.8938025903025846e-07,2.000161885007401e-06
990,990,Yes,No,No,1.0,1.834965473790362e-06,6.479044532170519e-05
991,991,Yes,No,Yes,1.0,2.040561213334513e-07,0.9848297834396362
992,992,Yes,No,No,1.0,2.00575300368655e-06,2.0231193502695533e-06
993,993,Yes,No,No,1.0,1.9415084295815177e-07,1.765185544400083e-07
994,994,Yes,No,No,1.0,5.810408651996113e-07,4.291816537715931e-07
995,995,Yes,No,No,1.0,9.82513824965281e-07,7.433310997839726e-07
996,996,Yes,No,No,1.0,2.701121672998852e-07,3.9639478927711025e-05
997,997,Yes,No,No,0.999801516532898,1.780960303676693e-07,4.1679331275190634e-07
998,998,Yes,No,No,1.0,3.380360737992305e-07,1.866209913714556e-06
999,999,Yes,No,No,1.0,3.011683418208122e-07,5.221602918936696e-07
1000,1000,Yes,No,No,1.0,5.096688255434856e-05,0.08024650067090988
1001,1001,Yes,No,No,1.0,2.158577444788534e-06,2.269270567012427e-07
1002,1002,Yes,No,No,1.0,3.274599009728263e-07,4.107248230411642e-07
1003,1003,Yes,No,No,1.0,2.33157507523174e-07,1.041537188939401e-06
1004,1004,Yes,No,No,0.9999998211860657,3.292138899269048e-06,2.8918502721353434e-05
1005,1005,No,No,No,1.9896201592928264e-06,4.854903750128869e-07,6.05320053637115e-07
1006,1006,Yes,No,Yes,1.0,1.8169198767736816e-07,0.9335408806800842
1007,1007,Yes,No,No,1.0,2.4613177629362326e-07,1.2444882031559246e-06
1008,1008,Yes,No,No,1.0,1.4622197568314732e-06,5.207442086430092e-07
1009,1009,Yes,No,No,1.0,4.154576060955151e-07,9.5278089418116e-08
1010,1010,Yes,No,No,1.0,4.817269996237883e-07,1.420843034338759e-07
1011,1011,Yes,No,No,1.0,4.277323171208991e-07,0.00010783988545881584
1012,1012,Yes,No,No,1.0,0.0001107387724914588,2.7377620426705107e-05
1013,1013,Yes,No,No,0.9999999403953552,0.06612516194581985,1.8634847947396338e-05
1014,1014,Yes,No,No,1.0,3.1479302720072155e-07,0.00011993463704129681
1015,1015,Yes,No,No,1.0,3.9505235349679424e-07,8.229986860897043e-07
1016,1016,Yes,No,No,1.0,2.1231652169717563e-07,5.339771291801299e-07
1017,1017,Yes,No,No,1.0,9.950409776138258e-07,6.166655452943814e-07
1018,1018,Yes,No,No,1.0,4.066438350491808e-07,3.0898203817741887e-07
1019,1019,Yes,No,No,1.0,1.986367834660996e-07,3.533249355314183e-07
1020,1020,Yes,No,No,1.0,1.9454455468803644e-07,2.500123628124129e-06
1021,1021,Yes,No,No,1.0,9.277708556965081e-08,0.13817983865737915
1022,1022,Yes,No,No,1.0,5.183546818443574e-07,3.102899427176453e-06
1023,1023,Yes,No,Yes,1.0,4.114493776796735e-07,1.0
1024,1024,Yes,No,No,1.0,6.407472028513439e-07,2.5046551854757126e-06
1025,1025,Yes,No,No,1.0,6.908296654728474e-07,1.5715136214566883e-06
1026,1026,Yes,No,No,1.0,4.0961424474517116e-07,6.344192229335022e-07
1027,1027,Yes,No,No,1.0,6.044598990229133e-07,1.1236393220315222e-06
1028,1028,Yes,No,No,0.9093182682991028,6.689602400911099e-07,5.203756359151157e-07
1029,1029,Yes,No,No,1.0,3.738847453860217e-07,2.0522393242572434e-06
1030,1030,Yes,No,No,1.0,2.0136452860697318e-07,1.8804697901941836e-05
1031,1031,Yes,No,No,1.0,3.576768961011112e-07,0.00025991714210249484
1032,1032,No,No,No,0.00022420620371121913,4.529291345534148e-06,3.6859054830529203e-07
1033,1033,No,No,No,0.027163786813616753,9.597700909580453e-07,4.096881127679808e-07
1034,1034,Yes,No,No,1.0,2.943488937034999e-07,7.961716619320214e-07
1035,1035,Yes,No,No,1.0,1.0320118093432029e-07,3.098022943959222e-06
1036,1036,Yes,No,No,1.0,1.5523319518706558e-07,2.7400340059102746e-06
1037,1037,Yes,No,No,1.0,3.94186486118997e-07,1.298389520343335e-07
1038,1038,Yes,No,No,1.0,2.77451874808321e-07,1.1435142965865452e-07
1039,1039,Yes,No,No,1.0,0.004602357745170593,0.0006759243551641703
1040,1040,Yes,No,No,1.0,0.00021809121244587004,2.737746763159521e-05
1041,1041,Yes,No,No,1.0,1.24014081848145e-06,7.207349312920996e-07
1042,1042,Yes,No,No,1.0,2.000578689376198e-07,5.741547397519753e-07
1043,1043,Yes,No,No,1.0,5.130478371029312e-07,2.8365320758894086e-06
1044,1044,Yes,No,No,1.0,4.2838138369916123e-07,4.268103168669768e-07
1045,1045,Yes,No,No,1.0,2.4530922360099794e-07,3.260084213252412e-06
1046,1046,Yes,No,No,1.0,2.9292203862496535e-07,8.799318493402097e-06
1047,1047,Yes,No,No,0.9997008442878723,1.0428854579913605e-07,1.3261841331768665e-06
1048,1048,No,No,No,0.48739519715309143,3.6456501106840733e-07,2.8953591026947834e-06
1049,1049,Yes,Yes,No,1.0,0.9592354893684387,5.486008376465179e-07
1050,1050,Yes,No,No,1.0,1.1194211424481182e-07,9.434518801754166e-07
1051,1051,Yes,No,No,1.0,6.334606723612524e-07,3.269197259214707e-05
1052,1052,Yes,No,No,0.8367354273796082,4.421231381002144e-07,1.901716046859292e-07
1053,1053,Yes,No,No,1.0,7.110084538908268e-07,1.7104845539961389e-07
1054,1054,Yes,No,No,1.0,2.8815622954425635e-06,1.3364535334403627e-05
1055,1055,Yes,No,No,1.0,2.8056160772393923e-07,1.2054439935127448e-07
1056,1056,Yes,No,No,1.0,4.5902550027676625e-07,2.3085611644546589e-07
1057,1057,Yes,No,No,1.0,3.537066959324875e-07,2.2022942403054913e-07
1058,1058,Yes,No,No,0.6967898011207581,2.0801689970539883e-07,1.6701311551514664e-06
1059,1059,Yes,No,No,1.0,2.1074858125302853e-07,3.035125644146319e-07
1060,1060,Yes,No,No,1.0,1.922236947393685e-07,2.652578132256167e-06
1061,1061,Yes,No,No,1.0,4.075631352407072e-07,1.7989718514854758e-07
1062,1062,Yes,No,No,1.0,2.1821534801347298e-07,1.5214028792343015e-07
1063,1063,Yes,No,No,1.0,2.1628959530062275e-06,3.598478087951662e-06
1064,1064,Yes,No,No,1.0,6.529893994411395e-07,8.573055674787611e-05
