idx,hypernym_pred,negative_pred,hypernym_yes,negative_yes
3367,Yes,No,0.86479651927948,0.03496472164988518
3368,Yes,No,0.86479651927948,0.090703584253788
3369,Yes,No,0.9396344423294067,0.1498660147190094
3370,Yes,No,0.9396344423294067,0.06162833422422409
3371,Yes,No,0.9396344423294067,0.060473062098026276
3372,Yes,No,0.9396344423294067,0.09928177297115326
3373,Yes,No,0.9382633566856384,0.1054585725069046
3374,Yes,No,0.9382633566856384,0.12000074982643127
3375,Yes,No,0.9382633566856384,0.16341263055801392
3376,Yes,No,0.9382633566856384,0.06162833422422409
3377,Yes,No,0.9514476656913757,0.04070310667157173
3378,Yes,No,0.9514476656913757,0.09249992668628693
3379,Yes,No,0.9514476656913757,0.1054585725069046
3380,Yes,No,0.9514476656913757,0.12000074982643127
3381,Yes,No,0.6037184596061707,0.09465165436267853
3382,Yes,No,0.6037184596061707,0.037269722670316696
3383,Yes,No,0.6037184596061707,0.05272510275244713
3384,Yes,No,0.6037184596061707,0.1054585725069046
3385,Yes,No,0.9297521710395813,0.033394746482372284
3386,Yes,No,0.9297521710395813,0.0400901697576046
3387,Yes,No,0.9297521710395813,0.03398685157299042
3388,Yes,No,0.9297521710395813,0.06128552556037903
3389,No,No,0.23014357686042786,0.11948229372501373
3390,No,No,0.23014357686042786,0.10014970600605011
3391,No,No,0.23014357686042786,0.0835258811712265
3392,No,No,0.23014357686042786,0.47750717401504517
3393,Yes,No,0.9108502268791199,0.0835258811712265
3394,Yes,No,0.9108502268791199,0.2207254022359848
3395,Yes,No,0.9108502268791199,0.22141800820827484
3396,Yes,No,0.9108502268791199,0.04948815330862999
3397,Yes,No,0.8808751702308655,0.14567671716213226
3398,Yes,No,0.8808751702308655,0.12789839506149292
3399,Yes,No,0.8808751702308655,0.05829948931932449
3400,Yes,Yes,0.8808751702308655,0.7530547976493835
3401,Yes,No,0.908519983291626,0.05901551991701126
3402,Yes,No,0.908519983291626,0.057998254895210266
3403,Yes,No,0.908519983291626,0.044439300894737244
3404,Yes,No,0.908519983291626,0.26423969864845276
3405,Yes,No,0.7667510509490967,0.07923208177089691
3406,Yes,No,0.7667510509490967,0.023348594084382057
3407,Yes,No,0.7667510509490967,0.11605312675237656
3408,Yes,No,0.7667510509490967,0.03074418008327484
3409,Yes,No,0.9300803542137146,0.4406428337097168
3410,Yes,No,0.9300803542137146,0.06729317456483841
3411,Yes,No,0.9300803542137146,0.10023660957813263
3412,Yes,No,0.9300803542137146,0.05972310155630112
3413,Yes,No,0.9318586587905884,0.03289174288511276
3414,Yes,No,0.9318586587905884,0.028945110738277435
3415,Yes,No,0.9318586587905884,0.05785740166902542
3416,Yes,No,0.9318586587905884,0.10975542664527893
3417,No,No,0.33536386489868164,0.26068851351737976
3418,No,No,0.33536386489868164,0.10233613848686218
3419,No,No,0.33536386489868164,0.11745412647724152
3420,No,No,0.33536386489868164,0.11666534096002579
3421,No,No,0.287034273147583,0.0954526886343956
3422,No,No,0.287034273147583,0.16796740889549255
3423,No,No,0.287034273147583,0.20674698054790497
3424,No,No,0.287034273147583,0.14724572002887726
3425,No,No,0.11446978151798248,0.20674698054790497
3426,No,No,0.11446978151798248,0.24113072454929352
3427,No,No,0.11446978151798248,0.0943736657500267
3428,No,No,0.11446978151798248,0.07745680958032608
3429,No,No,0.0787377581000328,0.1715151071548462
3430,No,No,0.0787377581000328,0.07895106077194214
3431,No,No,0.0787377581000328,0.08217928558588028
3432,No,No,0.0787377581000328,0.15431652963161469
3433,Yes,No,0.9146161675453186,0.10998350381851196
3434,Yes,No,0.9146161675453186,0.0909905731678009
3435,Yes,No,0.9146161675453186,0.07886452227830887
3436,Yes,No,0.9146161675453186,0.07541310787200928
3437,Yes,No,0.8877990245819092,0.036790139973163605
3438,Yes,No,0.8877990245819092,0.3141055405139923
3439,Yes,No,0.8877990245819092,0.16635634005069733
3440,Yes,No,0.8877990245819092,0.11385127156972885
3441,Yes,No,0.7119306921958923,0.06086982041597366
3442,Yes,No,0.7119306921958923,0.11166690289974213
3443,Yes,No,0.7119306921958923,0.134992778301239
3444,Yes,No,0.7119306921958923,0.16635634005069733
3445,Yes,No,0.9056161642074585,0.05971760302782059
3446,Yes,No,0.9056161642074585,0.07937280833721161
3447,Yes,No,0.9056161642074585,0.0635787770152092
3448,Yes,No,0.9056161642074585,0.06688086688518524
3449,Yes,No,0.8800602555274963,0.06688086688518524
3450,Yes,No,0.8800602555274963,0.2156275510787964
3451,Yes,No,0.8800602555274963,0.0683525800704956
3452,Yes,No,0.8800602555274963,0.07820215076208115
3453,Yes,No,0.8354800939559937,0.08507217466831207
3454,Yes,No,0.8354800939559937,0.07069727778434753
3455,Yes,No,0.8354800939559937,0.05900472030043602
3456,Yes,No,0.8354800939559937,0.039225805550813675
3457,Yes,No,0.5304356813430786,0.057505376636981964
3458,Yes,No,0.5304356813430786,0.06286323070526123
3459,Yes,No,0.5304356813430786,0.036660466343164444
3460,Yes,No,0.5304356813430786,0.11491896957159042
3461,Yes,No,0.9198912978172302,0.06286323070526123
3462,Yes,No,0.9198912978172302,0.47504135966300964
3463,Yes,No,0.9198912978172302,0.06901836395263672
3464,Yes,No,0.9198912978172302,0.11616171151399612
3465,Yes,No,0.9436719417572021,0.057505376636981964
3466,Yes,No,0.9436719417572021,0.11616171151399612
3467,Yes,No,0.9436719417572021,0.036660466343164444
3468,Yes,No,0.9436719417572021,0.0771341547369957
3469,No,No,0.42491039633750916,0.047060854732990265
3470,No,No,0.42491039633750916,0.031628724187612534
3471,No,No,0.42491039633750916,0.20168980956077576
3472,No,No,0.42491039633750916,0.4169870615005493
3473,Yes,No,0.6453515291213989,0.349129319190979
3474,Yes,No,0.6453515291213989,0.3512292802333832
3475,Yes,No,0.6453515291213989,0.12243703007698059
3476,Yes,No,0.6453515291213989,0.06319861114025116
3477,Yes,No,0.8993427753448486,0.06414618343114853
3478,Yes,No,0.8993427753448486,0.04902762174606323
3479,Yes,No,0.8993427753448486,0.04696269333362579
3480,Yes,No,0.8993427753448486,0.042665548622608185
3481,Yes,No,0.9510683417320251,0.16206128895282745
3482,Yes,No,0.9510683417320251,0.028389835730195045
3483,Yes,No,0.9510683417320251,0.048867516219615936
3484,Yes,No,0.9510683417320251,0.047322988510131836
3485,Yes,No,0.8859108090400696,0.04620203375816345
3486,Yes,No,0.8859108090400696,0.07861290127038956
3487,Yes,No,0.8859108090400696,0.07508359104394913
3488,Yes,No,0.8859108090400696,0.09354637563228607
3489,Yes,No,0.9316725730895996,0.14772826433181763
3490,Yes,No,0.9316725730895996,0.09323436766862869
3491,Yes,No,0.9316725730895996,0.23375143110752106
3492,Yes,No,0.9316725730895996,0.1081254705786705
3493,No,No,0.35840708017349243,0.08474026620388031
3494,No,No,0.35840708017349243,0.019161291420459747
3495,No,No,0.35840708017349243,0.06385795772075653
3496,No,No,0.35840708017349243,0.13493593037128448
3497,Yes,No,0.9026446342468262,0.08869905024766922
3498,Yes,No,0.9026446342468262,0.05850207433104515
3499,Yes,No,0.9026446342468262,0.07986032962799072
3500,Yes,No,0.9026446342468262,0.019161291420459747
3501,Yes,No,0.8800111413002014,0.08632197231054306
3502,Yes,No,0.8800111413002014,0.07958043366670609
3503,Yes,No,0.8800111413002014,0.08711769431829453
3504,Yes,No,0.8800111413002014,0.07532865554094315
3505,Yes,No,0.9132966995239258,0.04238906130194664
3506,Yes,No,0.9132966995239258,0.06726661324501038
3507,Yes,No,0.9132966995239258,0.03795452415943146
3508,Yes,No,0.9132966995239258,0.16415169835090637
3509,Yes,No,0.8647977709770203,0.17597666382789612
3510,Yes,No,0.8647977709770203,0.0634562075138092
3511,Yes,No,0.8647977709770203,0.07532865554094315
3512,Yes,No,0.8647977709770203,0.06325352936983109
3513,Yes,No,0.9137483239173889,0.06721740961074829
3514,Yes,No,0.9137483239173889,0.0799027681350708
3515,Yes,No,0.9137483239173889,0.17597666382789612
3516,Yes,No,0.9137483239173889,0.07958043366670609
3517,Yes,No,0.9568593502044678,0.05196734890341759
3518,Yes,No,0.9568593502044678,0.047134656459093094
3519,Yes,No,0.9568593502044678,0.02192501723766327
3520,Yes,No,0.9568593502044678,0.05152970924973488
3521,Yes,No,0.9341837763786316,0.05521710216999054
3522,Yes,No,0.9341837763786316,0.0742950290441513
3523,Yes,No,0.9341837763786316,0.07557480037212372
3524,Yes,No,0.9341837763786316,0.02479623816907406
3525,Yes,No,0.871795117855072,0.2167833298444748
3526,Yes,No,0.871795117855072,0.23958338797092438
3527,Yes,No,0.871795117855072,0.10369546711444855
3528,Yes,No,0.871795117855072,0.22107015550136566
3529,Yes,No,0.9440937042236328,0.09453708678483963
3530,Yes,No,0.9440937042236328,0.02710290625691414
3531,Yes,No,0.9440937042236328,0.09103477001190186
3532,Yes,No,0.9440937042236328,0.04009729623794556
3533,Yes,No,0.9475136995315552,0.03333302214741707
3534,Yes,No,0.9475136995315552,0.05740934610366821
3535,Yes,No,0.9475136995315552,0.04241877794265747
3536,Yes,No,0.9475136995315552,0.03661893308162689
3537,No,No,0.31255531311035156,0.06151634454727173
3538,No,No,0.31255531311035156,0.20135638117790222
3539,No,No,0.31255531311035156,0.037430938333272934
3540,No,No,0.31255531311035156,0.08791512250900269
3541,Yes,No,0.6768367290496826,0.2686137855052948
3542,Yes,No,0.6768367290496826,0.4475495517253876
3543,Yes,No,0.6768367290496826,0.10338623076677322
3544,Yes,No,0.6768367290496826,0.037430938333272934
3545,Yes,No,0.9542628526687622,0.030634421855211258
3546,Yes,No,0.9542628526687622,0.028370298445224762
3547,Yes,No,0.9542628526687622,0.09425337612628937
3548,Yes,No,0.9542628526687622,0.13764366507530212
3549,Yes,No,0.9311776161193848,0.07992174476385117
3550,Yes,No,0.9311776161193848,0.03333136811852455
3551,Yes,No,0.9311776161193848,0.012663337402045727
3552,Yes,No,0.9311776161193848,0.04142031446099281
3553,Yes,No,0.8704046607017517,0.29498159885406494
3554,Yes,No,0.8704046607017517,0.3902384340763092
3555,Yes,No,0.8704046607017517,0.08575029671192169
3556,Yes,No,0.8704046607017517,0.08385848999023438
3557,Yes,No,0.7437933087348938,0.15350942313671112
3558,Yes,No,0.7437933087348938,0.16777728497982025
3559,Yes,No,0.7437933087348938,0.052569568157196045
3560,Yes,No,0.7437933087348938,0.23019373416900635
3561,Yes,No,0.961907148361206,0.07438520342111588
3562,Yes,No,0.961907148361206,0.09052220731973648
3563,Yes,No,0.961907148361206,0.03339312970638275
3564,Yes,No,0.961907148361206,0.03523110970854759
3565,Yes,No,0.8430612683296204,0.07078377157449722
3566,Yes,No,0.8430612683296204,0.42722347378730774
3567,Yes,No,0.8430612683296204,0.05120672285556793
3568,Yes,No,0.8430612683296204,0.04844271391630173
3569,Yes,No,0.8707960247993469,0.10013440996408463
3570,Yes,No,0.8707960247993469,0.059306323528289795
3571,Yes,No,0.8707960247993469,0.04131900519132614
3572,Yes,No,0.8707960247993469,0.06721320003271103
3573,Yes,No,0.9255629181861877,0.10376707464456558
3574,Yes,No,0.9255629181861877,0.05785096436738968
3575,Yes,No,0.9255629181861877,0.08861103653907776
3576,Yes,No,0.9255629181861877,0.12484351545572281
3577,Yes,No,0.8237936496734619,0.03196832910180092
3578,Yes,No,0.8237936496734619,0.16156204044818878
3579,Yes,No,0.8237936496734619,0.08853255212306976
3580,Yes,No,0.8237936496734619,0.12484351545572281
3581,Yes,No,0.7725173234939575,0.057813894003629684
3582,Yes,No,0.7725173234939575,0.05853916332125664
3583,Yes,No,0.7725173234939575,0.03359629586338997
3584,Yes,No,0.7725173234939575,0.051760926842689514
3585,Yes,No,0.8214644193649292,0.15921230614185333
3586,Yes,No,0.8214644193649292,0.06103021278977394
3587,Yes,No,0.8214644193649292,0.07612130045890808
3588,Yes,Yes,0.8214644193649292,0.5022609233856201
3589,Yes,No,0.8755878210067749,0.044087789952754974
3590,Yes,No,0.8755878210067749,0.04504719749093056
3591,Yes,No,0.8755878210067749,0.15129362046718597
3592,Yes,No,0.8755878210067749,0.057188402861356735
3593,Yes,No,0.8821054100990295,0.05850735306739807
3594,Yes,No,0.8821054100990295,0.04042111337184906
3595,Yes,No,0.8821054100990295,0.031867705285549164
3596,Yes,No,0.8821054100990295,0.12504445016384125
3597,Yes,No,0.8717542290687561,0.17321401834487915
3598,Yes,No,0.8717542290687561,0.040452368557453156
3599,Yes,Yes,0.8717542290687561,0.7409429550170898
3600,Yes,No,0.8717542290687561,0.03775981441140175
3601,Yes,No,0.8516125082969666,0.14497916400432587
3602,Yes,No,0.8516125082969666,0.06799928843975067
3603,Yes,No,0.8516125082969666,0.022823499515652657
3604,Yes,No,0.8516125082969666,0.10012713074684143
3605,Yes,No,0.8280767798423767,0.03288852795958519
3606,Yes,No,0.8280767798423767,0.14497916400432587
3607,Yes,No,0.8280767798423767,0.08099968731403351
3608,Yes,No,0.8280767798423767,0.2511378824710846
3609,No,No,0.22789619863033295,0.05504460632801056
3610,No,No,0.22789619863033295,0.12424782663583755
3611,No,No,0.22789619863033295,0.10537996143102646
3612,No,No,0.22789619863033295,0.07170773297548294
3613,Yes,No,0.5334205031394958,0.060499392449855804
3614,Yes,No,0.5334205031394958,0.12593185901641846
3615,Yes,No,0.5334205031394958,0.02667897194623947
3616,Yes,No,0.5334205031394958,0.06051851436495781
3617,Yes,No,0.9386516809463501,0.02667897194623947
3618,Yes,No,0.9386516809463501,0.12593185901641846
3619,Yes,No,0.9386516809463501,0.06126432493329048
3620,Yes,No,0.9386516809463501,0.07341787964105606
3621,Yes,No,0.9257931709289551,0.09677702933549881
3622,Yes,No,0.9257931709289551,0.02667897194623947
3623,Yes,No,0.9257931709289551,0.06385583430528641
3624,Yes,No,0.9257931709289551,0.025910954922437668
3625,Yes,No,0.8347539901733398,0.10479239374399185
3626,Yes,No,0.8347539901733398,0.08599115908145905
3627,Yes,No,0.8347539901733398,0.10612957924604416
3628,Yes,No,0.8347539901733398,0.09688498824834824
3629,Yes,No,0.9642989039421082,0.10231660306453705
3630,Yes,No,0.9642989039421082,0.18511593341827393
3631,Yes,No,0.9642989039421082,0.06724235415458679
3632,Yes,No,0.9642989039421082,0.04461628943681717
3633,Yes,No,0.9342668056488037,0.36189550161361694
3634,Yes,No,0.9342668056488037,0.09880092740058899
3635,Yes,No,0.9342668056488037,0.06889620423316956
3636,Yes,No,0.9342668056488037,0.09326712042093277
3637,Yes,No,0.8792895078659058,0.08018329739570618
3638,Yes,No,0.8792895078659058,0.0851229876279831
3639,Yes,No,0.8792895078659058,0.08292369544506073
3640,Yes,No,0.8792895078659058,0.06891278177499771
3641,Yes,No,0.7956461906433105,0.09884864836931229
3642,Yes,No,0.7956461906433105,0.044009361416101456
3643,Yes,No,0.7956461906433105,0.024826860055327415
3644,Yes,No,0.7956461906433105,0.07116959989070892
3645,Yes,No,0.8583317995071411,0.08810379356145859
3646,Yes,No,0.8583317995071411,0.09371379017829895
3647,Yes,No,0.8583317995071411,0.12803231179714203
3648,Yes,No,0.8583317995071411,0.1724916696548462
3649,Yes,No,0.8577970266342163,0.07624581456184387
3650,Yes,No,0.8577970266342163,0.07127687335014343
3651,Yes,No,0.8577970266342163,0.08714458346366882
3652,Yes,No,0.8577970266342163,0.13127098977565765
3653,Yes,No,0.8579021692276001,0.34039196372032166
3654,Yes,No,0.8579021692276001,0.08714458346366882
3655,Yes,No,0.8579021692276001,0.08134616911411285
3656,Yes,No,0.8579021692276001,0.08905071020126343
3657,No,No,0.15428729355335236,0.05428757518529892
3658,No,Yes,0.15428729355335236,0.6550793647766113
3659,No,No,0.15428729355335236,0.28468334674835205
3660,No,No,0.15428729355335236,0.05666443333029747
3661,Yes,No,0.8170850276947021,0.021329741925001144
3662,Yes,No,0.8170850276947021,0.0337156243622303
3663,Yes,No,0.8170850276947021,0.03522798418998718
3664,Yes,No,0.8170850276947021,0.1280660182237625
3665,No,Yes,0.4901478588581085,0.8050821423530579
3666,No,No,0.4901478588581085,0.09184345602989197
3667,No,No,0.4901478588581085,0.4321249723434448
3668,No,No,0.4901478588581085,0.24163666367530823
3669,Yes,No,0.9136754870414734,0.08202145993709564
3670,Yes,No,0.9136754870414734,0.2190612256526947
3671,Yes,No,0.9136754870414734,0.08259227126836777
3672,Yes,No,0.9136754870414734,0.1692601442337036
3673,Yes,No,0.8565886616706848,0.07812280207872391
3674,Yes,No,0.8565886616706848,0.05621965229511261
3675,Yes,No,0.8565886616706848,0.0630621388554573
3676,Yes,No,0.8565886616706848,0.11159568279981613
3677,Yes,No,0.8958061337471008,0.1068975031375885
3678,Yes,No,0.8958061337471008,0.1506313532590866
3679,Yes,No,0.8958061337471008,0.02917513996362686
3680,Yes,No,0.8958061337471008,0.2200564295053482
3681,Yes,No,0.9383543729782104,0.18809598684310913
3682,Yes,No,0.9383543729782104,0.08293445408344269
3683,Yes,No,0.9383543729782104,0.06314864754676819
3684,Yes,No,0.9383543729782104,0.07840750366449356
3685,Yes,No,0.8968043923377991,0.18707166612148285
3686,Yes,No,0.8968043923377991,0.23796698451042175
3687,Yes,No,0.8968043923377991,0.1997106373310089
3688,Yes,No,0.8968043923377991,0.06434259563684464
3689,Yes,No,0.7288320660591125,0.10989179462194443
3690,Yes,No,0.7288320660591125,0.04105279967188835
3691,Yes,No,0.7288320660591125,0.058421313762664795
3692,Yes,No,0.7288320660591125,0.09157135337591171
3693,Yes,No,0.8926296830177307,0.07580617815256119
3694,Yes,Yes,0.8926296830177307,0.8379722833633423
3695,Yes,No,0.8926296830177307,0.09657090157270432
3696,Yes,No,0.8926296830177307,0.054972093552351
3697,Yes,No,0.8777554035186768,0.07580617815256119
3698,Yes,No,0.8777554035186768,0.028446244075894356
3699,Yes,No,0.8777554035186768,0.06262622028589249
3700,Yes,No,0.8777554035186768,0.03290276229381561
3701,Yes,No,0.5616296529769897,0.08064646273851395
3702,Yes,No,0.5616296529769897,0.23652203381061554
3703,Yes,No,0.5616296529769897,0.057464830577373505
3704,Yes,No,0.5616296529769897,0.24575893580913544
3705,Yes,No,0.906242847442627,0.30790475010871887
3706,Yes,No,0.906242847442627,0.08064646273851395
3707,Yes,No,0.906242847442627,0.0458756648004055
3708,Yes,No,0.906242847442627,0.039234332740306854
3709,Yes,No,0.9375525712966919,0.04363803192973137
3710,Yes,No,0.9375525712966919,0.056350428611040115
3711,Yes,No,0.9375525712966919,0.04576702415943146
3712,Yes,Yes,0.9375525712966919,0.9165998697280884
3713,Yes,No,0.9219236969947815,0.06682530790567398
3714,Yes,No,0.9219236969947815,0.0711737647652626
3715,Yes,No,0.9219236969947815,0.05247519910335541
3716,Yes,No,0.9219236969947815,0.038451701402664185
3717,Yes,No,0.9366403222084045,0.1548698991537094
3718,Yes,No,0.9366403222084045,0.03699586167931557
3719,Yes,No,0.9366403222084045,0.06967746466398239
3720,Yes,No,0.9366403222084045,0.12815211713314056
3721,Yes,No,0.783153235912323,0.12815211713314056
3722,Yes,Yes,0.783153235912323,0.6290873289108276
3723,Yes,No,0.783153235912323,0.112883061170578
3724,Yes,No,0.783153235912323,0.038053251802921295
3725,Yes,No,0.7977337837219238,0.04082156717777252
3726,Yes,No,0.7977337837219238,0.04139820858836174
3727,Yes,No,0.7977337837219238,0.06650254130363464
3728,Yes,No,0.7977337837219238,0.2636339068412781
3729,Yes,No,0.7389901876449585,0.1932218372821808
3730,Yes,No,0.7389901876449585,0.04651370272040367
3731,Yes,No,0.7389901876449585,0.09148276597261429
3732,Yes,No,0.7389901876449585,0.05287627503275871
3733,Yes,No,0.9454790353775024,0.22184863686561584
3734,Yes,No,0.9454790353775024,0.16401690244674683
3735,Yes,No,0.9454790353775024,0.041207849979400635
3736,Yes,No,0.9454790353775024,0.04226777330040932
3737,Yes,No,0.8163835406303406,0.16791079938411713
3738,Yes,Yes,0.8163835406303406,0.5987573266029358
3739,Yes,No,0.8163835406303406,0.1732524186372757
3740,Yes,No,0.8163835406303406,0.07351629436016083
3741,No,No,0.4265410602092743,0.20168030261993408
3742,No,No,0.4265410602092743,0.21187791228294373
3743,No,Yes,0.4265410602092743,0.570556640625
3744,No,No,0.4265410602092743,0.4258539378643036
3745,Yes,No,0.9045022130012512,0.21465525031089783
3746,Yes,No,0.9045022130012512,0.3285251259803772
3747,Yes,Yes,0.9045022130012512,0.7466433644294739
3748,Yes,No,0.9045022130012512,0.08652200549840927
3749,Yes,No,0.806723952293396,0.06053029000759125
3750,Yes,Yes,0.806723952293396,0.7750392556190491
3751,Yes,No,0.806723952293396,0.07791564613580704
3752,Yes,No,0.806723952293396,0.1194281205534935
3753,No,No,0.42205411195755005,0.0838892012834549
3754,No,No,0.42205411195755005,0.02841736190021038
3755,No,No,0.42205411195755005,0.43251314759254456
3756,No,No,0.42205411195755005,0.05047275871038437
3757,Yes,No,0.7619817852973938,0.03422223776578903
3758,Yes,No,0.7619817852973938,0.05006089434027672
3759,Yes,No,0.7619817852973938,0.04382891580462456
3760,Yes,No,0.7619817852973938,0.05640522390604019
3761,Yes,No,0.9618863463401794,0.07171037793159485
3762,Yes,No,0.9618863463401794,0.06658386439085007
3763,Yes,No,0.9618863463401794,0.05769570171833038
3764,Yes,No,0.9618863463401794,0.026174122467637062
3765,Yes,No,0.9098244905471802,0.08905047178268433
3766,Yes,No,0.9098244905471802,0.03096872940659523
3767,Yes,No,0.9098244905471802,0.07759194821119308
3768,Yes,No,0.9098244905471802,0.059738416224718094
3769,Yes,No,0.9030372500419617,0.10397641360759735
3770,Yes,No,0.9030372500419617,0.08968769013881683
3771,Yes,No,0.9030372500419617,0.21187305450439453
3772,Yes,No,0.9030372500419617,0.19273829460144043
3773,Yes,No,0.8378583788871765,0.10327744483947754
3774,Yes,No,0.8378583788871765,0.16141539812088013
3775,Yes,No,0.8378583788871765,0.05163677781820297
3776,Yes,No,0.8378583788871765,0.13233768939971924
3777,Yes,No,0.9287168383598328,0.07795919477939606
3778,Yes,No,0.9287168383598328,0.060970958322286606
3779,Yes,No,0.9287168383598328,0.04093513637781143
3780,Yes,No,0.9287168383598328,0.046352535486221313
3781,Yes,No,0.8357312083244324,0.08088979125022888
3782,Yes,No,0.8357312083244324,0.046352535486221313
3783,Yes,No,0.8357312083244324,0.04173344746232033
3784,Yes,No,0.8357312083244324,0.060970958322286606
3785,Yes,No,0.8522548079490662,0.09094247221946716
3786,Yes,No,0.8522548079490662,0.11459562927484512
3787,Yes,No,0.8522548079490662,0.04487992823123932
3788,Yes,No,0.8522548079490662,0.05646525323390961
3789,No,No,0.4304763078689575,0.11733051389455795
3790,No,No,0.4304763078689575,0.06090455874800682
3791,No,No,0.4304763078689575,0.37999942898750305
3792,No,No,0.4304763078689575,0.05655057355761528
3793,Yes,No,0.931357741355896,0.05286851525306702
3794,Yes,No,0.931357741355896,0.07945512235164642
3795,Yes,No,0.931357741355896,0.31204360723495483
3796,Yes,No,0.931357741355896,0.038907989859580994
3797,Yes,No,0.9062406420707703,0.06712093204259872
3798,Yes,No,0.9062406420707703,0.02770422026515007
3799,Yes,No,0.9062406420707703,0.038907989859580994
3800,Yes,No,0.9062406420707703,0.08323173224925995
3801,Yes,No,0.5430601835250854,0.1391870230436325
3802,Yes,No,0.5430601835250854,0.24378222227096558
3803,Yes,No,0.5430601835250854,0.026930032297968864
3804,Yes,No,0.5430601835250854,0.17111839354038239
3805,Yes,No,0.8744102716445923,0.07932058721780777
3806,Yes,Yes,0.8744102716445923,0.7858678102493286
3807,Yes,No,0.8744102716445923,0.08398597687482834
3808,Yes,No,0.8744102716445923,0.07203034311532974
3809,Yes,No,0.945797860622406,0.07644715160131454
3810,Yes,No,0.945797860622406,0.06748616695404053
3811,Yes,No,0.945797860622406,0.049506187438964844
3812,Yes,No,0.945797860622406,0.11254551261663437
3813,Yes,No,0.6938456296920776,0.06655778735876083
3814,Yes,No,0.6938456296920776,0.10832522809505463
3815,Yes,No,0.6938456296920776,0.2653615176677704
3816,Yes,No,0.6938456296920776,0.06153390556573868
3817,Yes,No,0.8267252445220947,0.13958968222141266
3818,Yes,No,0.8267252445220947,0.0622241385281086
3819,Yes,No,0.8267252445220947,0.09479962289333344
3820,Yes,No,0.8267252445220947,0.09787215292453766
3821,No,No,0.3265794515609741,0.09479962289333344
3822,No,No,0.3265794515609741,0.06655778735876083
3823,No,No,0.3265794515609741,0.11384709924459457
3824,No,No,0.3265794515609741,0.04669591784477234
3825,Yes,No,0.9093266725540161,0.262734591960907
3826,Yes,No,0.9093266725540161,0.03810768201947212
3827,Yes,No,0.9093266725540161,0.11891534924507141
3828,Yes,No,0.9093266725540161,0.05005946755409241
3829,Yes,No,0.9350202083587646,0.27813154458999634
3830,Yes,No,0.9350202083587646,0.11666209995746613
3831,Yes,No,0.9350202083587646,0.2329462766647339
3832,Yes,No,0.9350202083587646,0.3677164912223816
3833,Yes,No,0.8444114923477173,0.2329462766647339
3834,Yes,No,0.8444114923477173,0.1668451577425003
3835,Yes,No,0.8444114923477173,0.04167156666517258
3836,Yes,No,0.8444114923477173,0.050381530076265335
3837,Yes,No,0.7894364595413208,0.36929258704185486
3838,Yes,No,0.7894364595413208,0.058230530470609665
3839,Yes,No,0.7894364595413208,0.045515939593315125
3840,Yes,No,0.7894364595413208,0.050381530076265335
3841,Yes,No,0.8411608934402466,0.08399328589439392
3842,Yes,No,0.8411608934402466,0.07761074602603912
3843,Yes,No,0.8411608934402466,0.13483518362045288
3844,Yes,No,0.8411608934402466,0.19416366517543793
3845,No,No,0.4324481189250946,0.07604844868183136
3846,No,No,0.4324481189250946,0.04092319682240486
3847,No,No,0.4324481189250946,0.08224794268608093
3848,No,No,0.4324481189250946,0.06689053773880005
3849,Yes,No,0.8332104682922363,0.1033778116106987
3850,Yes,No,0.8332104682922363,0.1178552433848381
3851,Yes,No,0.8332104682922363,0.05912470445036888
3852,Yes,No,0.8332104682922363,0.06488939374685287
3853,Yes,No,0.9175103306770325,0.1178552433848381
3854,Yes,No,0.9175103306770325,0.05313418433070183
3855,Yes,No,0.9175103306770325,0.1548643559217453
3856,Yes,No,0.9175103306770325,0.0664430558681488
3857,Yes,No,0.8184506893157959,0.3031603991985321
3858,Yes,No,0.8184506893157959,0.1794303059577942
3859,Yes,No,0.8184506893157959,0.07857135683298111
3860,Yes,No,0.8184506893157959,0.2802181541919708
3861,No,No,0.47401368618011475,0.2657044529914856
3862,No,No,0.47401368618011475,0.0672963410615921
3863,No,No,0.47401368618011475,0.3962516188621521
3864,No,No,0.47401368618011475,0.3932211697101593
3865,Yes,No,0.8845227360725403,0.029899301007390022
3866,Yes,No,0.8845227360725403,0.04041766747832298
3867,Yes,No,0.8845227360725403,0.07559330016374588
3868,Yes,No,0.8845227360725403,0.10424191504716873
3869,No,No,0.4631198048591614,0.039811309427022934
3870,No,No,0.4631198048591614,0.07396306097507477
3871,No,No,0.4631198048591614,0.030568432062864304
3872,No,No,0.4631198048591614,0.07559330016374588
3873,No,No,0.35094669461250305,0.41866540908813477
3874,No,No,0.35094669461250305,0.29024410247802734
3875,No,No,0.35094669461250305,0.11564287543296814
3876,No,No,0.35094669461250305,0.26437386870384216
3877,No,No,0.3864613473415375,0.14244213700294495
3878,No,No,0.3864613473415375,0.1541965752840042
3879,No,No,0.3864613473415375,0.17231129109859467
3880,No,No,0.3864613473415375,0.27105918526649475
3881,No,No,0.23007197678089142,0.2653094232082367
3882,No,No,0.23007197678089142,0.26437386870384216
3883,No,No,0.23007197678089142,0.41866540908813477
3884,No,No,0.23007197678089142,0.2595119774341583
3885,Yes,No,0.8472465872764587,0.03514064475893974
3886,Yes,No,0.8472465872764587,0.19565021991729736
3887,Yes,No,0.8472465872764587,0.04919077455997467
3888,Yes,No,0.8472465872764587,0.11356522887945175
3889,Yes,No,0.9024704098701477,0.14256510138511658
3890,Yes,No,0.9024704098701477,0.4943614900112152
